product_code,product_name,cat_name,subcat_name,description,brand_name,unit_name,buy_price,sell_price,min_stock
GS181,zinix Glue Stick,Stationary item ,,,Zinix incorporation,PCS,23,35,
8941100500231,Meril Baby Lotion,Cosmetice,,,Square Ltd,PCS,102.6,130,
8941100500316,Revive lotion 200Ml,Cosmetice,,,Square Ltd,PCS,126.85,170,
8941100500873,Meril Petroleum Jelly (50 ml),Cosmetice,,,Square Ltd,PCS,44.5,50,
Meril Petroleum Jelly (15 ml),Meril Petroleum Jelly (15 ml),Cosmetice,,,Square Ltd,PCS,14.25,18,
8941100500064,Meril Baby past( orange),Tooth paste,,,Square Ltd,PCS,56,70,
8941100234007,Recharce cookis,Biscuit,,,Quantum ,PCS,48,60,
813903000042,ACI Arosol (800 ML),insecet item ,,,ACI,PCS,300,400,
31714541,Star ship Condensed Milk ,Milk ,,,Abul khair group Ltd ,PCS,43,50,
1847160001558,Seylon Gold 200g,Tea,,,Abul khair group Ltd ,PCS,82,92,
2301817297255,Star ship juice,Milk ,,,Abul khair group Ltd ,PCS,16,20,
Seylon Gold (400gm),Seylon Gold (400gm),Tea,,,Abul khair group Ltd ,PCS,146,165,
880196268633,Mum 1.5 ltr,Minaral Water,,,Mum,PCS,18.75,25,
880196268619,Mum 500 ML ,Minaral Water,,,Mum,PCS,11.05,15,
RC-330ml( orange) ,RC-330ml( orange) ,Soft drink ,,,Mum,PCS,12.29,16,
Bason (anchor),Bason (anchor),Food,,,Tongi bazar,PCS,54,80,
Roohfiza 300ml ,Roohfiza 300ml ,Juice,,,Roo Afza ,PCS,123,150,
8901233018539,Dairy Milk RS 25,chocolate,,,Tasnim Sales & Marketing Company,PCS,36.25,55,
8801062118274,Spout ( spear mint) ,chocolate,,,Tasnim Sales & Marketing Company,PCS,15,25,
8801062118250,Spout ( cinnamon),chocolate,,,Tasnim Sales & Marketing Company,PCS,15,25,
8801062118298,Spout ( pepermint),chocolate,,,Tasnim Sales & Marketing Company,PCS,15,25,
89006177,Orbit (mixed),chocolate,,,Tasnim Sales & Marketing Company,PCS,9.589,15,
8901233016313,Dairy Milk Silk RS 60,chocolate,,,Tasnim Sales & Marketing Company,PCS,91.933,120,
8901725132873,Dark Fantasy BOX,Biscuit,,,Bl trade,PCS,55,80,
8850632204022,Love Candy Mango ,chocolate,,,Tasnim Sales & Marketing Company,PCS,56.958,75,
8850632200260,Love Candy Strawberry,chocolate,,,Tasnim Sales & Marketing Company,PCS,67,85,
8901233016849,Cadbery Choclaris,chocolate,,,Tasnim Sales & Marketing Company,PCS,105,150,
Sajeeb Isobgul 85g,Sajeeb Isobgul 85g,Food,,,Shjeeb group,PCS,85,95,
8412200175105,Nocilla 135g ( BOX),Food,,,Shjeeb group,PCS,132,145,
8901138818777,Himalaya face wash (neem),Cosmetice,,,Hamalaya ,PCS,63,110,
8941199000377,Meridian Thai stick,Noodles,,,Meridan Ltd,PCS,15.6,20,
8901512541901,ACT ( POPCON) 70g,Food,,,Transcome ,PCS,35.123,45,
8941194003717,Chocolate Digestive,Biscuit,,,Haque company ,PCS,27,32,
8941194004943,Choco Nutty,Biscuit,,,Haque company ,PCS,12,15,
40111216,Bounty,chocolate,,,Transcome ,PCS,51,70,
5000159461122,Snickers 50g,chocolate,,,Transcome ,PCS,46.5,60,
8901542011122,Complan Nutrigro ( Chocolate) 200g,Milk ,,,Transcome ,PCS,244.962,260,
8901542001062,Complan Nutrigro ( Natural) 350g,Milk ,,,Transcome ,PCS,292.566,310,
8901542007736,Complan Nutrigro ( Kesar Badam) 400g,Milk ,,,Transcome ,PCS,494.883,525,
8901542010057,Complan Chocolate jar 450g,Milk ,,,Transcome ,PCS,475,499,
8850155021045,Meridian Shrimp,Chips ,,,Meridan Ltd,PCS,12.5,15,
8941101010807,Arong Full Cream Milk 500G,Milk ,,,Arong Milk,PCS,235,260,
Saya Sauce 500ML ,Soya Sauce 500ML ,Sauce,,,Ahmed Food Ltd ,PCS,90,110,
2312240330686,Soya Sauce 250ML,Sauce,,,Ahmed Food Ltd ,PCS,57,70,
8823122403304,Ahmed White Vinager 325 ml,Vinegar ,,,Ahmed Food Ltd ,PCS,37.33,50,
White Vinager 500 ml,White Vinager 500 ml,Vinegar ,,,Ahmed Food Ltd ,PCS,51,65,
846656007051,All time Cookies Biscuite 700gm ,Biscuit,,,All Time bread,PCS,105,125,
8941133000180,Spicy Toast ,Biscuit,,,Fu wang food ,PCS,21,25,
8941133000005,Fu wang Horlicks ,Biscuit,,,Fu wang food ,PCS,50,60,
8941193064054,Bashundhara Paper Napkin ,Tissue ,,,Bashundara LTD ,PCS,38.46,48,
8941193067017,Basundhara Gold ( toilet tissue) ,Tissue ,,,Bashundara LTD ,PCS,19.54,25,
8941193067024,Basundhara White ( toilet tissue),Tissue ,,,Bashundara LTD ,PCS,13.1,17,
8941193072349,Bashundhara Facial tissue ,Tissue ,,,Bashundara LTD ,BOX,40.979,48,
8941193073193,Bashundhara Facial Tissue (perfumed) ,Tissue ,,,Bashundara LTD ,BOX,44.58,52,
8941100649169,Lifebuoy lemon fresh 100gm,soap,,,unilever LTD,PCS,23.92,26,
8941100613993,Surf Excel Mini ,Ditergent ,,,unilever LTD,PCS,4.48,5,
8941160000771,Sun chips tomato,Chips ,,,Quasem Driycels Ltd,PCS,19.09,25,
8941100617014,Rin Power 1 kg,Ditergent ,,,unilever LTD,\N,87.08,95,
8941100618226,Rin Power 500gm,Ditergent ,,,unilever LTD,KG,45.83,50,
8941100619957,Ponds Body lotion 200ml,Cosmetice,,,unilever LTD,PCS,132,150,
maryam dates,Maryam dates,Food,,,Tongi bazar,PCS,320,380,
8941100642719,Life Buoy total (200ml),soap,,,unilever LTD,PCS,6.707,22,
8941100642955,Life Buoy  Lemon (100gm),soap,,,unilever LTD,PCS,20.29,22,
8941100635537,Lux velvet wt-100gm,soap,,,unilever LTD,PCS,23,25,
8941100635520,lux Soft Touch wt 100g,soap,,,unilever LTD,PCS,23,25,
8941100635551,Lux velvet wt-75gm,soap,,,unilever LTD,PCS,20.25,22,
8941100610312,Taaza 200gm ,Tea,,,unilever LTD,PCS,99.51,110,
8941100610329,Taaza 400gm,Tea,,,unilever LTD,PCS,193.5,215,
8941100617007,Rin Power 500gm( white),Ditergent ,,,unilever LTD,PCS,45.83,50,
890979000046,Bombay Chanachur 150g,chanachur,,,Bomby Switch ,PCS,22.09,30,
890979000329,Bombay Chanachur 350g,chanachur,,,Bomby Switch ,PCS,48.6,60,
890979000190,Dalmoth 200g,chanachur,,,Bomby Switch ,PCS,32.4,40,
890979000268,Mr.Twist,Chips ,,,Bomby Switch ,PCS,12.15,15,
890979000183,Alooz tomato,Chips ,,,Bomby Switch ,PCS,12.15,15,
9415007933953,Anchor 500 gm,Milk ,,,New Zealand  Dairy ,PCS,268,296,
9415007013402,Diploma 200gm,Milk ,,,New Zealand  Dairy ,PCS,122,130,
Diploma 500gm,Diploma 500gm,Milk ,,,New Zealand  Dairy ,PCS,284,300,
9415007013396,Diploma 1kg,Milk ,,,New Zealand  Dairy ,PCS,562,590,
Marks Young Star,Marks Young Star-400gm,Milk ,,,Abul khair group Ltd ,PCS,281,314,
8941170014676,Sajeeb Chinese egg,Noodles,,,Shjeeb group,PCS,29,35,
8941100638095,Wheel Lemon 1000 gm,Ditergent ,,,unilever LTD,PCS,57.5,63,
8946000009402,Dan cake ( chocolete) 50g,Dry Cake ,,,Dan cake ,PCS,24.5,30,
8946000009426,Dan cake ( Vanilla) 50g,Dry Cake ,,,Dan cake ,PCS,24.5,30,
8946000009433,Dan cake ( Vanilla) 25g,Dry Cake ,,,Dan cake ,PCS,12.25,15,
8946000009419,Dan cake ( chocolete) 20g,Dry Cake ,,,Dan cake ,PCS,12.25,15,
8946000009440,Dan cake ( Layer) 25g,Dry Cake ,,,Dan cake ,PCS,16.335,20,
8850007010289,Johnsons baby Powder-400gm, Talcom Powder,,,Johmsons ,PCS,240,350,
8850007010203,Johnsons baby Powder-100gm, Talcom Powder,,,Johmsons ,PCS,94,120,
4791111106915,Kumarica Split End Control-200ml,Oil ,,,Hamas Consumar Ltd,PCS,150,170,
4791111106953,Kumarica Cooling-200ml,Oil ,,,Hamas Consumar Ltd,PCS,150,170,
Lolly pop ( funny stick),Lolly pop,chocolate,,,Kicco International,PCS,5.4,10,
Party Toffee Camdy Wt-228g,Party Toffee Camdy Wt-228g,chocolate,,,Kicco International,BOX,230,290,
8941100803110,Chocolate Cookies (thai),Biscuit,,,Thai food ,PCS,45,55,
8941100292556,Maggi Noods 12pck,Noodles,,,Nestle LTD,BOX,178,195,
8941100292532,Maggi Noods 8pck,Noodles,,,Nestle LTD,PCS,116.5,130,
8941100292518,Maggi Noods 4pck,Noodles,,,Nestle LTD,PCS,59,66,
8941100291344,Maggi chicken soups,Soup ,,,Nestle LTD,PCS,32,35,
8941100291351,Maggi Thai soup 35gm 351,Soup ,,,Nestle LTD,PCS,32,35,
8941100293256,magi Masala37g,Noodles,,,Nestle LTD,PCS,8.911,10,
8941100291924,maggi Shaad magic,Noodles,,,Nestle LTD,PCS,4.455,5,
8941100292952,Nido 3+ ( BOx) ,Milk ,,,Nestle LTD,BOX,332,350,
8941100292945,Nido 1+ ( BOx),Milk ,,,Nestle LTD,BOX,332,350,
8850124011053,Coffee Mate Jar 400g ,Cooffe,,,Nestle LTD,PCS,252,270,
8850124032652,Coffee Mate pkt 450g,Cooffe,,,Nestle LTD,PCS,98,105,
8941100292495,Magi Masala 62g,Noodles,,,Nestle LTD,PCS,15.099,17,
8941100291191,Nescafe 14g,Cooffe,,,Nestle LTD,PCS,9.25,10,
9556001141033,Nescafe coffe 200g,Cooffe,,,Nestle LTD,PCS,455.45,495,
8901058143782,Lactogen 3 ( tin) ,Milk ,,,Nestle LTD,PCS,557,580,
8901058143706,Lactogen 2 ( tin),Milk ,,,Nestle LTD,PCS,560.402,590,
8901058143584,Lactogen 1 ( tin),Milk ,,,Nestle LTD,PCS,566,590,
7736583652758,veola oil 5 ltr,Oil ,,,Beol Oil ltd ,LTR,455,490,
Coca Cola 1.5 ltr,Coca Cola 1.5 ltr,Soft drink ,,,Coca Cola,LTR,59.583,65,
sprite 1.5 ltr,sprite 1.5 ltr,Soft drink ,,,Coca Cola,LTR,59.583,65,
Coca Cola 2 ltr,Coca Cola 2 ltr,Soft drink ,,,Coca Cola,LTR,102,110,
sprite 2 ltr,sprite 2 ltr,Soft drink ,,,Coca Cola,LTR,102,110,
8941183001533,Jet Lequid-1000GM,Ditergent ,,,Kollol Group,LTR,285,320,
8941183001052,Jet Powder 400GM,Diaper item ,,,Kollol Group,PCS,81,90,
8901499007964,Kelloggs ( chocos)  375gm,Milk ,,,Kollol Group,BOX,300,345,
8901499008183,Kelloggs ( Corn Flakes)  250gm,Milk ,,,Kollol Group,BOX,183,210,
8941183005128,Air Freshner Fay Jashmine,Air Freshner ,,,Kollol Group,PCS,170,200,
8941183005098,Air Freshner Fay Lavender,Air Freshner ,,,Kollol Group,PCS,180,200,
8941183005111,Air Freshner-Orchide,Air Freshner ,,,Kollol Group,PCS,170,200,
831730007300,Pran UHT Milk- 200ml ,Milk ,,,Pran LTD,LTR,18.95,22,
831730006907,pran toast 350gm ,Biscuit,,,Pran LTD,PCS,41.53,50,
846656006375,Europa Orange ,Biscuit,,,Pran LTD,PCS,16,20,
846656006368,Europa Strawbary ,Biscuit,,,Pran LTD,PCS,16,20,
846656004814,Fit Crakers  Pizza,Biscuit,,,Pran LTD,PCS,12.5,15,
8690325006010,Tat Macaroni 500gm Fusilli 10,Food,,,Union Group,PCS,95,135,
8690325024014,Tat Macaroni 500gm Shells 14,Food,,,Union Group,PCS,95,135,
8690325018031,Tat Macaroni 500gm Penne 31,Food,,,Union Group,PCS,95,135,
6294002405794,Herman Mayonnaise 336 ml,Food,,,Union Group,PCS,106.5,135,
8691313020124,Orkide Olive (Oil Plastick Bottol) -250ml,Oil ,,,Union Group,PCS,190,225,
8690661079488,Chokom ,Food,,,unilever LTD,PCS,176,220,
8941100510032,Radhuni Turmeric 200gm,Spice ,,,Square Ltd,PCS,74,85,
8941100511787,Radhuni Khuri mix 500gm,Spice ,,,Square Ltd,PCS,99,110,
8941100510186,Radhuni Coriander 100gm,Soup ,,,Square Ltd,PCS,25.5,30,
8941100510193,Radhuni Coriander 200gm,Spice ,,,Square Ltd,PCS,47.5,55,
8941100510261,Radhuni cumin100gm,Spice ,,,Square Ltd,PCS,71.5,80,
8941100510285,Radhuni cumin 200gm,Spice ,,,Square Ltd,PCS,139.05,155,
8941100511305,Radhuni Beef Mashala 25gm,Spice ,,,Square Ltd,PCS,13.84,18,
8941100511275,Radhuni Chicken mashalla,Spice ,,,Square Ltd,PCS,11.53,15,
8941100511374,Radhuni Biryani Masala,Spice ,,,Square Ltd,PCS,42,50,
8941100511404,Radhuni Tehari Masala,Spice ,,,Square Ltd,PCS,32,40,
8941100512630,Radhuni Mustard oil 80ml,Oil ,,,Square Ltd,LTR,22,25,
8941100512647,Radhuni Mustard oil 250ml,Oil ,,,Square Ltd,LTR,54,60,
8941100512654,Radhuni Mustard oil 500ml,Oil ,,,Square Ltd,LTR,105,115,
8941100514313,Ruchi Tamato Ketchup,Sauce,,,Square Ltd,LTR,72,85,
8941100514344,Ruchi Tamarind sauce ,Sauce,,,Square Ltd,LTR,75,90,
8941100514337,Ruchi Red chili ,Sauce,,,Square Ltd,PCS,73.963,90,
8941100514320,Ruchi Hote Tamato ,Sauce,,,Square Ltd,LTR,72,85,
8941100514702,Ruchi Mixed Jam,Jelly ,,,Square Ltd,PCS,110,120,
8941100514696,Ruchi Orange ,Jelly ,,,Square Ltd,PCS,110,120,
8941100513187,Ruchi Bar B-Q 80gm ,chanachur,,,Square Ltd,PCS,15.5,18,
8941100513194,Ruchi Bar B-Q 150gm ,chanachur,,,Square Ltd,PCS,30,35,
8941100513064,Ruchi Bar B-Q 350gm ,chanachur,,,Square Ltd,PCS,56.5,65,
8941100513156,Ruchi Hote chanachur 65g,chanachur,,,Square Ltd,PCS,12.75,15,
8941100513163,Ruchi Hote chanachur 150g,chanachur,,,Square Ltd,PCS,30,35,
8941100513019,Ruchi Hote chanachur 350g,chanachur,,,Square Ltd,PCS,54,65,
10030,Brac Nuggets Masala ,Frozen Foods,,,Brac Ltd,PCS,157,175,
10038,Brac Sausage01,Frozen Foods,,,Brac Ltd,PCS,193,220,
811106154333,Nutty Family ,Biscuit,,,Olympic LTD ,PCS,42,50,
811101010146,Energy plus 80g,Biscuit,,,Olympic LTD ,PCS,11.5,13,
811102030136,Tip Biscuite 70g,Biscuit,,,Olympic LTD ,PCS,13.332,15,
811156077347,Twinkle Chocklet,Biscuit,,,Olympic LTD ,PCS,13,15,
811156099349,Twinkle orange ,Biscuit,,,Olympic LTD ,PCS,13,15,
811121019310,Cookies ,Biscuit,,,Olympic LTD ,PCS,53.054,65,
8941100420935,Golden Harvest singara,Frozen Foods,,,Golden Harbest,PCS,81,95,
8941100420874,Chicken Samosa (golden),Frozen Foods,,,Golden Harbest,PCS,133,155,
8941100420966,Spring roll,Frozen Foods,,,Golden Harbest,PCS,155,180,
8941100420751,Golden harvest Chicken Nuggets ,Frozen Foods,,,Golden Harbest,PCS,153,180,
8941571029101,Horlocks 330 gm ,Milk ,,,Gsk Group,PCS,361.9,380,
8901023011276,Fast Card ,insecet item ,,,Godrej,PCS,11.718,15,
831730002268,Pran Hot Tomato Sauce 340 ml,Sauce,,,Pran LTD,PCS,68,90,
831730002213,Pran Tomato Ketchup 340 gm,Sauce,,,Pran LTD,PCS,68,90,
8941100501191,Spring Air Freshner (orange),Air Freshner ,,,Square Ltd,PCS,180,200,
8941100500989,Kool After Shave Lot 50 ML,Cosmetice,,,Square Ltd,PCS,90,105,
8941114006255,Kishwan Chocolate Kookies,Biscuit,,,Kishuan ,PCS,55,65,
8941114006095,Kishwan Ovaltine,Biscuit,,,Kishuan ,PCS,48,60,
8941114006057,Kishwan Horlicks ,Biscuit,,,Kishuan ,PCS,48,60,
Ideal Fruit Cake ,Ideal Fruit Cake  400gm,Bread Iteam,,,IDEAL FOOD ,PCS,90,110,
4801010560609,Johnsons Baby Soap 150gm,soap,,,Johmsons ,PCS,75,100,
8941100614792,Sunsilk (Black Shine) ,Cosmetice,,,unilever LTD,PCS,127,145,
8941101010548,Arong Ghee 400gm,Food,,,Arong Milk,LTR,415,450,
8941152000734,Danish mango drink 250ml,Juice,,,Denish ,PCS,17.5,20,
812546159124,Teer Soyabean 2 ltr ,Oil ,,,City Group ,LTR,180,192,
812546159230,Teer Soyabean 5 ltr,Oil ,,,City Group ,LTR,450,480,
Teer Semolina 500gm ,Teer Semolina 500gm ,Food,,,City Group ,\N,26,29,
Teer Soyabean 1ltr,Teer Soyabean 1ltr,Oil ,,,City Group ,PCS,91,97,
9556019234109,Sensodyne ( fresh mint) ,Tooth paste,,,Gsk Group,PCS,221.333,280,
38000845055,Pringles Ranch 169g,Chips ,,,Tanzila Traders,PCS,135,200,
38000845048,Pringles Loader 169g,Chips ,,,Tanzila Traders,PCS,135,200,
38000844973,Pringles BBQ-169gm,Chips ,,,Tanzila Traders,PCS,180,220,
8801962686453,Mum 4.5 ltr,Minaral Water,,,Mum,PCS,62.5,75,
9556747103784,Cup chocolate-Black current ,chocolate,,,Kicco International,PCS,30,50,
9556747103807,Cup Chocolate- Chocolate ,Chips ,,,Kicco International,PCS,26,40,
9556747103791,Cup Chocolate- Strawberry,chocolate,,,Kicco International,PCS,26,40,
75162107120,Shaad Atta-2kg,Food,,,Nother Flower Mills,PCS,63,70,
8941052011083,Rupchanda 5ltr,Oil ,,,Beol Oil ltd ,LTR,465,500,
8156350120430,Dry cake ( olympic dry cake ) ,Dry Cake ,,,Olympic LTD ,PCS,97.75,120,
8941100281079,Mortien Power gard ,insecet item ,,,Reckit Benkitser,PCS,37.006,50,
8941102833450,Trix Bar 100gm ,Ditergent ,,,Reckit Benkitser,PCS,8.356,10,
8901396140009,Lizol 975 ml ( Floral) ,Clener Item ,,,Reckit Benkitser,PCS,202.5,225,
8941100280607,Trix Lemon 500 ml ,Ditergent ,,,Reckit Benkitser,PCS,76.76,85,
8941100280614,Trix Mint 500 ml,Ditergent ,,,Reckit Benkitser,PCS,71.43,80,
8941100282205,Harpic Power 750 ml ,Clener Item ,,,Reckit Benkitser,PCS,98.28,110,
Mango Bite,Mango Bite 220g,Biscuit,,,Romania Food & Beverage Ltd,PCS,30,40,
186002001204,Choco Fudge,Biscuit,,,Romania Food & Beverage Ltd,PCS,50,60,
8941100614778,Pepsodent Germicheck 45gm ,Tooth paste,,,unilever LTD,PCS,26.5,30,
8941100614761,Pepsodent Germicheck 100gm,Tooth paste,,,unilever LTD,PCS,45.999,55,
8941100617311,Pepsodent Sensitive 150gm,Tooth paste,,,unilever LTD,PCS,107.251,135,
8941100614365,Close up 50gm ,Tooth paste,,,unilever LTD,PCS,29.554,35,
8717163566282,Dove Beauty Bar (135g) ,soap,,,unilever LTD,PCS,76.27,100,
8941100610305,Taaza 100 gm,Sugar,,,unilever LTD,PCS,51.99,58,
8941100647455,Knorr Soup ,Soup ,,,unilever LTD,PCS,141.969,160,
8941100612750,Pepsodent (Expart protection ) 150gm ,Tooth paste,,,unilever LTD,PCS,95,115,
8901314009081,Colget Active salt 200gm,Tooth paste,,,ACI,PCS,115.04,130,
Savlon instant hand sanitizer,Savlon instant hand sanitizer,Clener Item ,,,ACI,PCS,62.882,75,
8139003000990,Savlon Fresh 100 gm,soap,,,ACI,PCS,35.53,42,
813903000622,Savlon Hand wash ( ocean blue) 200ml,Clener Item ,,,ACI,PCS,49.5,55,
813903000615,Savlon pump 250 ml -aloe vera,Clener Item ,,,ACI,PCS,80,90,
813903000318,Savlon pump 250 ml -active,Clener Item ,,,ACI,PCS,80,90,
813903000660,Savlon pump 500 ml -active,chocolate,,,ACI,PCS,132.642,150,
8390300486,Savlon Pump 500 Ml -alove vera ,Clener Item ,,,ACI,PCS,132.642,150,
83903000479,Savlon Pump 500 Ml -ocean Blue ,Clener Item ,,,ACI,PCS,132.642,150,
816903002399,Savlon Hand wash aloe vera 1 ltr,chocolate,,,ACI,PCS,204.81,230,
816903002405,Savlon Hand wash Ocean blue 1ltr,chocolate,,,ACI,PCS,204.5,230,
8901314021045,Colget Herbal 200gm,Tooth Brash ,,,ACI,PCS,110.62,125,
8901314019257,Colget Total 200gm,Tooth paste,,,ACI,LTR,137.554,160,
813903000202,ACI Black Fighter ,insecet item ,,,ACI,PCS,30.97,35,
846656004920,jhat pat Deshi porota 20 pcs ,Frozen Foods,,,jhat pat frozen foods ltd.,PCS,200,240,
846656014592,jhat pat spring roll ( chicken ) ,Frozen Foods,,,jhat pat frozen foods ltd.,PCS,100,120,
846656018200,jhat pat Mini samosa (beef) ,Frozen Foods,,,jhat pat frozen foods ltd.,PCS,135,160,
846656010594,jhat pat Mini samosa (chicken),Frozen Foods,,,jhat pat frozen foods ltd.,PCS,135,160,
8153003000606,ACI stick Noodles ,Noodles,,,ACI,PCS,17.014,20,
1296423251535,Chicken Finfer  250g,Frozen Foods,,,ATR Frozen foods ,PCS,116,145,
Chicken Drumstick 500g,Chicken Drumstick 500g,Frozen Foods,,,ATR Frozen foods ,PCS,184,230,
Chicken Burger 500g,Chicken Burger 500g,Frozen Foods,,,ATR Frozen foods ,PCS,184,230,
Tamgy BBQ ,Tamgy BBQ ,Frozen Foods,,,ATR Frozen foods ,PCS,92,115,
Boneless chicken Bites ,Boneless chicken Bites ,Frozen Foods,,,ATR Frozen foods ,PCS,92,115,
Mr.Cookies,Mr.Cookies,Biscuit,,,Haque company ,PCS,21,24,
8941155013502,cocola Egg noodles,Noodles,,,Cocola Noodles,PCS,13.88,18,
8850007010302,Johnsons baby Powder-200gm, Talcom Powder,,,Johmsons ,PCS,165,210,
8941100501443,Chaka Ball soap,Ditergent ,,,Square Ltd,PCS,11.66,15,
8941100500132,Magic tooth powder ,Tooth paste,,,Square Ltd,PCS,32.46,38,
8941100000236,Ispahani Mirzapori tea 200g,Tea,,,Ispahani Mirzapori ,PCS,77,85,
8941100000229,Ispahani Mirzapori tea 100g,Tea,,,Ispahani Mirzapori ,PCS,40,45,
8941100000564,Ispahani Mirzapori tea Box,Tea,,,Ispahani Mirzapori ,PCS,70,80,
8901571005659,Sensodyne fresh mint 130g,Tooth paste,,,Gsk Group,PCS,262.22,295,
8941100643501,Knorr Chicken sizzler 4pkt,Noodles,,,unilever LTD,PCS,61.619,70,
8941100642641,Life Buoy 150 gm,soap,,,unilever LTD,PCS,32.455,36,
5711953012624,Deelac 1 ( 400gm),Kewra water ,,,Dano Milk ltd,PCS,495,530,
8858826711004,Ballon ( love) ,Toys Item,,,Indial Brand,PCS,50,80,
9780863185779,Ballon ( round),Toys Item,,,Indial Brand,PCS,60,80,
Party toffee Candy-180gm ,Party toffee Candy-180gm ,chocolate,,,Kicco International,PCS,180,240,
96554203,Ramisa Cocunut Nadu,Food,,,Ramisa Foods ltd,PCS,38,50,
96554586,Ramisa Badam papri,Food,,,Ramisa Foods ltd,PCS,10,15,
96554265,Ramisa Morobba,Flavour,,,Ramisa Foods ltd,PCS,45,60,
96554616,Ramisa Murali,Food,,,Ramisa Foods ltd,PCS,30,45,
96553510,Ramisa Nimki,Food,,,Ramisa Foods ltd,PCS,30,50,
96554210,Ramisa Fride Cocunut,Food,,,Ramisa Foods ltd,PCS,26,35,
Ramisa Nakshi Pitha ,Ramisa Nakshi Pitha ,Food,,,Ramisa Foods ltd,PCS,55,70,
8941189502782,ACME PUFFED RICE 500gm,Food,,,THE ACME LTD,PCS,42,50,
X-Tra Power 750ml,X-Tra Power 750ml,Clener Item ,,,Trade Worth Ltd,PCS,69.122,100,
X-Tra Power 500ml,X-Tra Power 500ml,Clener Item ,,,Trade Worth Ltd,PCS,53.454,75,
Tibet bar ,Tibet bar Blue ,soap,,,Tibet ,PCS,14,16,
Tibet Pomade ,Tibet Pomade ,chocolate,,,Tibet ,PCS,41.126,50,
7668079368112,Cocola Champion ,Biscuit,,,Cocola Noodles,PCS,12.38,15,
8941155013519,Cocola Chicken Masala ,Noodles,,,Cocola Noodles,PCS,15.37,20,
8850356360301,BD Tamarind sauce 380g,Sauce,,,BD Foods Ltd ,PCS,68,80,
dal (anchor),Dal (anchor),Food,,,Tongi bazar,PCS,37,50,
8850356350302,BD Tamato Sauce 340gm,Sauce,,,BD Foods Ltd ,PCS,67,85,
8850356340303,BD Green chilli 380gm,Sauce,,,BD Foods Ltd ,PCS,62,80,
8850356345506,BD Soya Sauce 500 ml,Sauce,,,BD Foods Ltd ,PCS,56,70,
8850356345254,BD Soya Sauce 250 ml,Sauce,,,BD Foods Ltd ,PCS,43,55,
8850356162059,BD Vinegar 300ml,Vinegar ,,,BD Foods Ltd ,PCS,31,40,
8850356450507,BD orange jelly 360gm ,Jelly ,,,BD Foods Ltd ,PCS,97,120,
8850356466355,BD Mango jelly 360gm,Jelly ,,,BD Foods Ltd ,PCS,85,100,
Apon Dry tost ,Apon Dry tost ,Biscuit,,,APON PURE FOODS ltd.,PCS,45,60,
Apon Dry cake ,Apon Dry cake ,Biscuit,,,APON PURE FOODS ltd.,PCS,75,100,
Apon sweet biscuite,Apon sweet biscuite,Biscuit,,,APON PURE FOODS ltd.,PCS,50,65,
6932141620530,Plant Fibre Mosquito Coil,Coil,,,Indial Brand,PCS,38,60,
788821030016,Shan Tandoori Masala ,Soft drink ,,,Shan Group,PCS,77,92,
788821001146,Shan Bombay Biryani ,Spice ,,,Shan Group,PCS,77,92,
8901012115039,Johnsons Baby lotion 200ml,Cosmetice,,,Maa entireprise ltd ( johnson) ,PCS,200,250,
9556006060001,Johnsons Baby Bath 200ml,Cosmetice,,,Maa entireprise ltd ( johnson) ,PCS,210,265,
8901012116340,Johnsons Baby shampoo 100ml,Cosmetice,,,Maa entireprise ltd ( johnson) ,PCS,137.5,154,
8901012114186,Johnsons Milk cream 50gm ,Cosmetice,,,Maa entireprise ltd ( johnson) ,PCS,79.547,150,
8901012114025,Johnsons Baby cream 50gm ,Cosmetice,,,Maa entireprise ltd ( johnson) ,PCS,71.83,135,
8901012112489,Johnsons Baby soap 50gm,soap,,,Maa entireprise ltd ( johnson) ,PCS,34.431,65,
200812060305,Roc Floor Cleaner (900ml) Jesmin,Clener Item ,,,Trade Worth Ltd,PCS,160,210,
200812060304,Roc Floor Cleaner (900ml) Rose ,Clener Item ,,,Trade Worth Ltd,PCS,160,210,
8941100000243,Ispahani Mirzapori tea 400g,Tea,,,Ispahani Mirzapori ,PCS,152,168,
8941100803134,Thai food choco mums,Biscuit,,,Thai food ,PCS,50,60,
8941155032725,Cook Noodles ( chicken ),Biscuit,,,Cocola Noodles,PCS,48.833,65,
Crack Jack ,Crack Jack ,Biscuit,,,Olympic LTD ,PCS,12.484,14,
846656009048,all time pie cake,Bread Iteam,,,All Time bread,PCS,8.5,10,
841165106837,burger bun,Bread Iteam,,,All Time bread,PCS,10,12,
YEAST POWDER,YEAST POWDER,Spice ,,,LBL Foods ltd ,PCS,25,35,
BIT SALT,BIT SALT,Salt ,,,LBL Foods ltd ,PCS,32,45,
6281073210266,Alshifa natural huney 125ml,Hunny item ,,,MNS Corporation,PCS,174.821,200,
6281073210785,Alshifa black forest huney 125ml,Hunny item ,,,MNS Corporation,PCS,279.714,330,
6281073210709,Alshifa acacia huney 125ml,Hunny item ,,,MNS Corporation,PCS,280,340,
6281073210143,Alshifa natural huney 250ml,Hunny item ,,,MNS Corporation,PCS,289.704,360,
6281073210549,Alshifa black forest huney 250ml,Hunny item ,,,MNS Corporation,PCS,459.531,570,
6281073210181,Alshifa natural huney 500ml,Hunny item ,,,MNS Corporation,PCS,539.449,670,
