product_code,product_name,cat_name,subcat_name,description,brand_name,unit_name,buy_price,sell_price,min_stock
SB S B I026,Hair Repair tonic Shampoo(NAGANO0,SHAMPOO,,,NAGANO,pcs,1880,2000,2
FPB S B I027,Powder Cake (Collagen & U V)(NAGANO),Face powder,,,NAGANO,pcs,920,1200,2
MB S B I028,Mascara(NAGANO),maskara ,,,NAGANO,pcs,1000,1200,2
EB S B I029,Eye liner (ultimate Black)(NAGANO),Eyeliner ,,,NAGANO,pcs,920,1200,2
E B PB S B I030,Eye Brow Pancil(NAGANO),Eye Brow Pancil,,,NAGANO,pcs,944,1200,2
LiB S B I031,LIpstic(NAGANO),Lipestic ,,,NAGANO,pcs,760,1000,2
F C WB S B I033,Nagano FACIAL Cleansing Water,Facial  Cleansing Water,,,NAGANO,150ml,1400,1750,3
SUB S B I033,Nagano FACE Milky Cream Sunscreen,Sun Screen ,,,NAGANO,20ml,1000,1250,3
CRB S B I034,Anti Wrinkle Cream,CREAM,,,NAGANO,946ml,1184,1480,1
MaB S B I035,Sleeping Mask ,Marks,,,NAGANO,pcs,1168,1460,1
SB S B I036,Shampoo,SHAMPOO,,,NAGANO,pcs,1760,2200,1
S CB S B I037,Shower Cream,Shower Cream,,,NAGANO,200ml,1560,1950,1
FWB S B I038,Face Wash,Face Wash ,,,NAGANO,150ml,1480,1850,1
H TB S B I039,Haier Treatmant,Hair Treatment,,,NAGANO,250ml,1880,2350,1
B B CB S B I040,B B Cream,B B CREAM,,,NAGANO,pcs,1024,1280,1
BScB S B I041,Body Scrub,Body Scrub,,,NAGANO,pcs,1332,1665,2
BB S B I042,BODY Cream,BODY,,,NAGANO,pcs,1248,1560,1
F C WB S B I043,Cleanging Water,Facial  Cleansing Water,,,NAGANO,150ml,1400,1750,1
F FB S B I044,Facial Foom,Face Fome ,,,NAGANO,50ml,1080,1350,1
SUB S B I045,Sunscreen,Sun Screen ,,,NAGANO,pcs,1000,1250,2
F SB S B I046,Facial Spray,Face Spray,,,NAGANO,100ml,1280,1590,1
M CB S B I047,Moisture Cream,Moisture cream ,,,NAGANO,100ml,1332,1665,2
UB S B I048,Underarm Cream,Underaram ,,,NAGANO,pcs,1032,1290,1
FPB S B I049,Face Powder,Face powder,,,NAGANO,pcs,1000,1250,2
EB S B I050,Eyeliner ,Eyeliner ,,,NAGANO,pcs,920,1150,2
E B PB S B I051,Eye Brow Pancil,Eye Brow Pancil,,,NAGANO,pcs,944,1180,2
MB S B I052,Mascara,maskara ,,,NAGANO,pcs,1000,1250,2
LiB S B I053,LIPESTIC,Lipestic ,,,NAGANO,pcs,824,1030,2
EB S B I054,Eyeliner,Eyeliner ,,,NAGANO,pcs,920,1150,2
E B PB S B I055,Eyebrow Pencil,Eye Brow Pancil,,,NAGANO,pcs,944,1180,2
MB S B I056,Mascara ,maskara ,,,NAGANO,pcs,1000,1250,2
CRB S B I057,Sunscreen SPF 50,CREAM,,,NAGANO,pcs,1000,1250,2
GB S B I058,Facial Set,Gel ,,,NAGANO,pcs,1160,1450,2
CRB S B I059,Day Cream,CREAM,,,NAGANO,pcs,1160,1450,2
H SB S B I060,Hair Serum,Hair Screim,,,NAGANO,pcs,1184,1480,2
CRB S B I061,Sunscreen SPF 50,CREAM,,,NAGANO,pcs,1000,1250,1
FB S B I062,Face Powder,FACE ,,,NAGANO,pcs,1000,1250,1
ScrB S B I063,Hair Serum,Scrum,,,NAGANO,pcs,1184,1480,1
LiB S B I064,Lipestic,Lipestic ,,,NAGANO,pcs,824,1030,1
CRB S B I065,SPF 50,CREAM,,,NAGANO,pcs,1000,1250,1
CRB S B I066,Anti- Wrinkie Cream,CREAM,,,NAGANO,pcs,1184,1480,1
LB S B I067,Body Lotion,LOTION,,,NAGANO,pcs,1560,1950,1
WEB S B I068,WASH,WET,,,NAGANO,pcs,1480,1850,1
SB S B I069,Tonic Shampoo,SHAMPOO,,,NAGANO,pcs,1880,2350,1
T B7001,2080Action Anti Bacterial(NAGANO),Tooth Brush ,,,Korea,pcs,140,200,2
T B7002,2080 Dr.N Soft(NAGANO),Tooth Brush ,,,Korea,pcs,140,200,10
T B7003,Olarga Deep Clean(T07)(NAGANO),Tooth Brush ,,,Korea,pcs,40,100,10
S7004,Kerasys Shampoo(Damage Care)(korea),SHAMPOO,,,Korea,pcs,560,700,3
S7005,Kerasys Shampoo(Scalp Care)(korea),SHAMPOO,,,Korea,pcs,536,700,3
S7006,Kerasys Shampoo(Revitalizing)(korea),SHAMPOO,,,Korea,pcs,536,700,3
S7007,Kerasys Shampoo(Volume Clinic)(korea),SHAMPOO,,,Korea,pcs,536,1000,3
S7008,Kerasys Shampoo(Volume Ampoule)(korea),SHAMPOO,,,Korea,pcs,560,700,3
S7009,Kerasys Shampoo(Straghting Ampoule(korea),SHAMPOO,,,Korea,pcs,560,700,3
S7010,Kerasys Shampoo(NAtrive Ampoule)(korea),SHAMPOO,,,Korea,pcs,560,700,3
S7011,Kerasys Perfume Shampoo(Pure & Charming)(KOREA),SHAMPOO,,,Korea,pcs,584,700,3
c7011,Kerasys Perfume Conditionar (Glum & Stylish)(korea),Conditionar,,,Korea,pcs,584,700,3
A F7012,Aroma (Jasmine)(korea),Air Freshener ,,,Korea,pcs,224,350,1
A F7013,Dolphin (Lemon)(korea),Air Freshener ,,,Korea,pcs,176,300,3
A F7014,Dolphin (Anti Tobacco)(korea),Air Freshener ,,,Korea,pcs,176,250,3
FW7015,Aloe Vera Shoothing Cleansing Gel Foam(korea),Face Wash ,,,Korea,pcs,440,700,3
FW7016,Whinne Aloe Vera 95% Pure Shooting Gel(korea),Face Wash ,,,Korea,pcs,640,1000,3
So7017,Kerasys Soap (Silk Milk)(KOREA),SOAP,,,Korea,pcs,96,150,3
So7018,Kerasys Soap (Vital Energy)(KOREA),SOAP,,,Korea,pcs,96,150,6
So7019,Kerasys Soap (mineral Balance)(KOREA),SOAP,,,Korea,pcs,96,150,6
SB S B I032,SHE IS  CLUBBER(KOREA),SHAMPOO,,,Korea,pcs,400,500,3
S7020,Kerasys Perfume Shampoo(Lovely &Romantik)(KOREA),SHAMPOO,,,Korea,pcs,584,700,3
S7021,Root Care shampoo (Damage Care)(KOREA),SHAMPOO,,,Korea,pcs,600,800,2
S7022,Root Care shampoo (Anti Dandruff)(KOREA),SHAMPOO,,,Korea,pcs,600,800,2
S7023,Kerasys Shampoo(Oriential Premium(KOREA),SHAMPOO,,,Korea,pcs,512,700,2
S7024,Kerasys Shampoo(Moisturing)(KOREA),SHAMPOO,,,Korea,pcs,368,500,2
S7025,Kerasys Shampoo(Damage Care)400ml(KOREA),SHAMPOO,,,Korea,pcs,368,500,2
HA E001,Hair Screen & Crystal Hair Treatment(LA Bourse),Hair  Care ,,,LA BOURSE,pcs,702,1000,4
H A E002,Tonic Essential Shampoo Horse Chestnut Ext race(LA Bourse),Hair  Care ,,,LA BOURSE,pcs,675,800,3
H A E003,Hair repair Treatment Natural Mild Formulla(horse Tail)(LA Bourse),Hair  Care ,,,LA BOURSE,pcs,720,1000,4
H A E004,Hair repair Treatment Natural Mild Formulla(horse Tail)50GM(LA Bourse),Hair  Care ,,,LA BOURSE,pcs,225,350,4
FA E005,Whitening Powder  Cake -01(LA Bourse),FACE ,,,LA BOURSE,pcs,180,250,12
FA E006,Whitening Powder  Cake -03(LA Bourse),FACE ,,,LA BOURSE,pcs,720,1000,3
FA E007,Freckle Milk Scrum (LA Bourse),FACE ,,,LA BOURSE,pcs,630,800,4
FA E008,Cllagen cleansing gel With Collager (LA Bourse),FACE ,,,LA BOURSE,pcs,495,700,2
FA E009,Milk day cream(LA Bourse),FACE ,,,LA BOURSE,pcs,315,500,4
FA E010,BB Miracel Make UP Cream(LA Bourse),FACE ,,,LA BOURSE,pcs,405,600,4
FA E011,BB Powder cream(LA Bourse),FACE ,,,LA BOURSE,pcs,1080,1200,4
FA E012,BB Powder cream -04,FACE ,,,LA BOURSE,pcs,630,800,4
BA E013,LA Bourse Whitening body Lotion,BODY,,,LA BOURSE,pcs,630,800,4
BA E014,LA Bourse Anti Acne Soap ,BODY,,,LA BOURSE,pcs,270,400,4
BA E015,LA Bourse Massage Cream,BODY,,,LA BOURSE,pcs,855,1000,3
H A E013,HAir Repair Treatmant 50g,Hair  Care ,,,LA BOURSE,50g,225,300,2
scA E014,White Scrub,Scrub,,,LA BOURSE,50g,225,300,2
PCA E015,BB UVWHITE Powder Cake,Powder Cake,,,LA BOURSE,pcs,1125,1400,2
H SA E016,Hair Serum&Crystal,Hair Screim,,,LA BOURSE,30ml,387,480,2
L TA E017,LIP Treatment Vitamin E,Lip Titman,,,LA BOURSE,pcs,360,450,2
MUCA E018,BB Miracle Make Up Cream,Make -Up Cream,,,LA BOURSE,20ml,540,700,2
ScrA E019,Freckle Milk Serum,Scrum,,,LA BOURSE,20ml,1125,1400,2
H SA E020,Hair Serum &Crystal (60ml),Hair Screim,,,LA BOURSE,60ml,702,900,2
ScrA E021,Perfect Milk Serum,Scrum,,,LA BOURSE,15ml,1566,1950,2
HTA E022,Speedy Hair Nourishing,Hair Tonic,,,LA BOURSE,45ml,549,700,2
CRA E023,Milky Night Cream,CREAM,,,LA BOURSE,30ml,900,1150,2
cA E024,essential Tonic Conditioner,Conditionar,,,LA BOURSE,250ml,765,950,2
F SA E025,Mineral Water Facial Spray,Face Spray,,,LA BOURSE,150ml,999,1250,2
SoA E026,Whitening Soap,SOAP,,,LA BOURSE,100g,369,500,2
HRA E027,Hair Repair Treatmant(400g),Hair Repair,,,LA BOURSE,400g,1035,1300,2
SoA E028,Demelanizing Herbal Soap,SOAP,,,LA BOURSE,pcs,270,320,2
SA E029,Tonic Essence Shampoo(300ml),SHAMPOO,,,LA BOURSE,300ml,675,850,2
H A E030,Perfect Hair Care  Collagen Plus,Hair  Care ,,,LA BOURSE,200ml,720,900,2
SA E031,DETOX Shampoo,SHAMPOO,,,LA BOURSE,300ml,675,850,2
H SA E032,Collagen Hair Serum& Crystal,Hair Screim,,,LA BOURSE,70ml,855,1050,2
scA E033,White Scrub(250g),Scrub,,,LA BOURSE,250g,855,1050,2
MCA E034,Massage Cream Firming,Massage Cream ,,,LA BOURSE,250g,855,1050,2
H CoA E035,Hair Color Cream,Hair Color ,,,LA BOURSE,pcs,720,900,2
FPA E036,Whiting UV Face Powder,Face powder,,,LA BOURSE,14g,1125,1400,2
H TA E037,HAir  Treatmant Hair Glaze(400g) ,Hair Treatment,,,LA BOURSE,400g,1259,1550,2
LA E038,Whitening Lotion,LOTION,,,LA BOURSE,250g,855,1050,2
H TA E039,Hair Treatmant Detox,Hair Treatment,,,LA BOURSE,400g,1251,1550,2
HRA E040,Haiir Repairing Lift -UP,Hair Repair,,,LA BOURSE,250g,810,1000,2
HRA E041,Hair Repair Treatment Garlic Extract,Hair Repair,,,LA BOURSE,250g,720,900,2
HRA E042,HairRepair Treatmant Hrse Tail Extract,Hair Repair,,,LA BOURSE,400g,1035,1300,2
SA E043,Hair revival & strengtening Shampoo,SHAMPOO,,,LA BOURSE,250ml,765,950,2
SoAE094,Whitening Soap,SOAP,,,LA BOURSE,pcs,369,500,2
LAE095,Whitening Lotion,LOTION,,,LA BOURSE,250g,855,1050,2
H CoAE096,Hair Color Cream,Hair Color ,,,LA BOURSE,pcs,720,900,2
H TAE097,Haier Treatmant,Hair Treatment,,,LA BOURSE,400g,1251,1550,2
SAE098,DETOX Shampoo,SHAMPOO,,,LA BOURSE,300ml,675,850,2
SAE099,Shampoo,SHAMPOO,,,LA BOURSE,300ml,675,850,2
H TAE100,HAir  Treatmant ,Hair Treatment,,,LA BOURSE,400g,1251,1550,2
SoAE101,Soap,SOAP,,,LA BOURSE,pcs,270,350,2
H TAE103,HAir  Treatmant ,Hair Treatment,,,LA BOURSE,400g,1251,1450,2
MSCAE104,Milk Serum,Milk Serum,,,LA BOURSE,pcs,1566,2000,2
PCAE106,Powder Cake,Powder Cake,,,LA BOURSE,pcs,1125,1440,2
L TAE107,Lip Tretmand,Lip Titman,,,LA BOURSE,pcs,360,450,2
L14096,Lubriderm Lotion,LOTION,,,LA BOURSE,pcs,925,1250,2
scAE108,white  scrube ,Scrub,,,LA BOURSE,50g,225,300,1
SAE110,HAir Detox Shampo,SHAMPOO,,,LA BOURSE,300ml,675,850,2
CRAE123,Teutralizing Cream,CREAM,,,LA BOURSE,pcs,2340,2900,1
L TAE128,Lip Treatmant ,Lip Titman,,,LA BOURSE,pcs,360,450,2
cAE132,essential Tonic Conditioner,Conditionar,,,LA BOURSE,pcs,765,1000,2
SAE134,HAir Detox Shampo,SHAMPOO,,,LA BOURSE,300ml,675,850,2
scAE137,White Scrub ,Scrub,,,LA BOURSE,pcs,855,1050,2
SAE138,Essential Tonic Shampoo,SHAMPOO,,,LA BOURSE,pcs,765,1000,2
HRAE143,HAir Repair Treatmant ,Hair Repair,,,LA BOURSE,pcs,1035,1300,2
PCAE144,BB POwder Cake,Powder Cake,,,LA BOURSE,pcs,1125,1440,2
PCAE145,Whitening Powder Cake ,Powder Cake,,,LA BOURSE,pcs,1125,1440,2
SoAE147,harbal Shop,SOAP,,,LA BOURSE,pcs,270,350,2
S B9396,Sunblock Cream,SUN BLOCK,,,LA BOURSE,pcs,150,250,2
HAE149,Hair Treatment,Hair  Care ,,,LA BOURSE,pcs,1251,1550,1
H CoAE156,Hair coler,Hair Color ,,,LA BOURSE,pcs,720,900,1
SAE157,Shampoo,SHAMPOO,,,LA BOURSE,pcs,675,850,1
SAE159,Shampoo,SHAMPOO,,,LA BOURSE,pcs,765,950,1
scAE161,White Scrub,Scrub,,,LA BOURSE,pcs,225,300,1
HAE165,Hair Serum,Hair  Care ,,,LA BOURSE,pcs,387,480,1
FAE166,Powder Cake,FACE ,,,LA BOURSE,pcs,1125,1400,1
SoAE173,Soap,SOAP,,,LA BOURSE,pcs,270,350,1
L TAE174,Lip treatmant,Lip Titman,,,LA BOURSE,pcs,360,450,1
HAE176,Hair Treatmant,Hair  Care ,,,LA BOURSE,pcs,1251,1550,1
HAE179,Hair Treatmant,Hair  Care ,,,LA BOURSE,pcs,1251,1550,1
HAE181,Hair Serum,Hair  Care ,,,LA BOURSE,pcs,387,480,1
SoAE185,Soap,SOAP,,,LA BOURSE,pcs,369,500,1
B B CAE188,Bb Cream,B B CREAM,,,LA BOURSE,pcs,540,700,1
scAE196,White Scrub,Scrub,,,LA BOURSE,pcs,225,300,1
H TAE200,Hair tREATMANT,Hair Treatment,,,LA BOURSE,pcs,1251,1550,1
SoAE213,Soap,SOAP,,,LA BOURSE,pcs,369,500,1
L TAE219,Lip Treatmant,Lip Titman,,,LA BOURSE,pcs,360,450,1
SoAE220, Harbal  Soap,SOAP,,,LA BOURSE,pcs,270,350,1
E L8001,Eye Lash Curler Florma,Eye Lash,,,FLORMAR,pcs,300,450,4
N8002,X Satin Matte N/Enamel Florma,NALPOLIS ,,,FLORMAR,pcs,180,250,1
N8003,X Graffity N/Enamel Florma,NALPOLIS ,,,FLORMAR,pcs,152,250,1
E8004,Eyeliner Pen Florma :black,Eyeliner ,,,FLORMAR,pcs,330,450,4
SH8005,Diamonds Ter.E/Shadow Florma #D01,Shadow,,,FLORMAR,pcs,675,800,2
B O8006,Terracotta Biush -on Florma,Blush -on,,,FLORMAR,pcs,750,900,1
Co8007,Flormar P/Coverage Liq .Concealer,Concealer,,,FLORMAR,pcs,375,500,4
M U8008,Flormar ILLUminating Primer Make -up Base,Make -Up,,,FLORMAR,pcs,720,850,2
Li8009,Supermatte Lipstick Florma,Lipestic ,,,FLORMAR,pcs,240,350,4
E8010,Eyeliner Carbon Black Florma,Eyeliner ,,,FLORMAR,pcs,540,700,4
LIp8011,Lipliner pencil Florma,LIpliner,,,FLORMAR,pcs,180,250,1
FP8012,Contour Palette,Face powder,,,FLORMAR,10g,1200,1600,2
M8013,Revolution,maskara ,,,FLORMAR,8ml,660,880,2
Li8014,Stylo,Lipestic ,,,FLORMAR,3g,315,420,2
FO8015,Perfect Coverage,Foundation ,,,FLORMAR,5ml,375,500,2
FO8016,12 hour Perfect Coverage,Foundation ,,,FLORMAR,30ml,900,1200,5
ESH8017,Diamonds Terracotta ,EYE SHADOW,,,FLORMAR,5g,675,900,5
E B P8018,Smoky Eyes,Eye Brow Pancil,,,FLORMAR,pcs,540,720,2
E8019,Waterproof eyeliner,Eyeliner ,,,FLORMAR,pcs,180,240,5
FP8020,Wet & Dry Compact Powder,Face powder,,,FLORMAR,10g,435,580,5
Puff8021,Powder Puff,Puff,,,FLORMAR,pcs,195,260,3
M8022,X10 Sculpting,maskara ,,,FLORMAR,15ml,375,500,2
L G8023,Long Wearing,Lip Gloss,,,FLORMAR,4.5ml,225,300,3
M R8024,Clean Care,Makap remobar ,,,FLORMAR,pcs,135,180,2
Li8025,Extreme Matte,Lipestic ,,,FLORMAR,4g,600,800,3
Li8026,LIPESTIC,Lipestic ,,,FLORMAR,4.2g,240,320,2
Li8027,Silk Matte,Lipestic ,,,FLORMAR,4.5ml,675,900,5
E8028,Artliner,Eyeliner ,,,FLORMAR,4.5ml,255,340,4
E8029,Eyeliner Pen,Eyeliner ,,,FLORMAR,pcs,330,440,2
E8030,Ultra Black Eyeliner,Eyeliner ,,,FLORMAR,pcs,330,440,4
LIp8031,Water Proof Lip Liner,LIpliner,,,FLORMAR,pcs,180,240,4
E8032,Dipliner,Eyeliner ,,,FLORMAR,pcs,255,340,4
M R8033, Makup Remuber 50pcs,Makap remobar ,,,FLORMAR,pcs,240,320,2
M R8034,Makup Remubar 20pcs,Makap remobar ,,,FLORMAR,pcs,135,180,2
M R8035,Makup Rimuber 80pcs,Makap remobar ,,,FLORMAR,pcs,225,300,2
Blu8036,Blush On Brush,Blusher,,,FLORMAR,pcs,1095,1460,2
ESH8037,Eye Shado ,EYE SHADOW,,,FLORMAR,pcs,675,900,2
BSe8038,Brush Set 5 Pcs,BRUSH SET,,,FLORMAR,pcs,1500,2000,2
E L8039,Eyelash ,Eye Lash,,,FLORMAR,pcs,330,440,2
T8040,Face Tweezar,TWEEZER,,,FLORMAR,pcs,375,500,2
NPL8041,Nail Polis Remover,NAil Polis Lacouer,,,FLORMAR,pcs,195,260,2
SA8042,Shado Applicator,Shado Applicator,,,FLORMAR,pcs,360,480,2
ESH8043,Eye Shado,EYE SHADOW,,,FLORMAR,pcs,675,900,2
Puff8044,Powder Puff,Puff,,,FLORMAR,pcs,195,260,2
N8045,Nail Polis ,NALPOLIS ,,,FLORMAR,pcs,195,260,2
M8046,Mascara,maskara ,,,FLORMAR,pcs,660,880,2
Li8047,LIPESTIC,Lipestic ,,,FLORMAR,pcs,240,320,2
EP8048,Smoky Eye,Eye Pancil,,,FLORMAR,pcs,540,720,2
M8049,Eye Shado,maskara ,,,FLORMAR,pcs,285,380,2
Li8050,LIPESTIC,Lipestic ,,,FLORMAR,pcs,600,800,2
E8051,Waterproof Eye Liner,Eyeliner ,,,FLORMAR,pcs,180,240,2
M8052,X10 Eye Shado,maskara ,,,FLORMAR,pcs,375,500,2
E8053,Style Matic eye Liner,Eyeliner ,,,FLORMAR,pcs,525,700,2
E B P8054,Eye Brow Pancil,Eye Brow Pancil,,,FLORMAR,pcs,225,300,2
Li8055,Liqute Lipestic,Lipestic ,,,FLORMAR,pcs,675,900,2
L P8056,WaterProof  Lip Liner,Lip Pancil,,,FLORMAR,pcs,180,240,2
E8057,Ultra Black Eyeliner,Eyeliner ,,,FLORMAR,pcs,330,440,2
Li8058,Stylo Lipestic,Lipestic ,,,FLORMAR,pcs,330,440,2
D8059,Dipliner,Dipliner,,,FLORMAR,pcs,255,340,2
Li8060,Perfect LIpestic,Lipestic ,,,FLORMAR,pcs,420,560,2
FP8061,Blush On,Face powder,,,FLORMAR,pcs,750,1000,2
N C8062,Nail Clipper,Nail  Clipper,,,FLORMAR,pcs,420,560,2
C P8063,Cotton PAds,Cotton Pads,,,FLORMAR,pcs,225,300,2
C P8065,Cotton Pads,Cotton Pads,,,FLORMAR,pcs,240,320,2
Li8066,LIPESTIC,Lipestic ,,,FLORMAR,pcs,675,900,2
N E8067,Nail Anamel,Nail Enamel,,,FLORMAR,pcs,120,160,2
Li8068,LIPESTIC,Lipestic ,,,FLORMAR,pcs,600,800,2
M U8069,Make up,Make -Up,,,FLORMAR,pcs,720,960,2
FP8074,Face Powder,Face powder,,,FLORMAR,pcs,435,580,2
FO8075,Foundation,Foundation ,,,FLORMAR,pcs,900,1200,1
NPR8076,Nail Polis Remober,Nail Polis Remober ,,,FLORMAR,pcs,450,600,2
F8077,Face sponge,FACE ,,,FLORMAR,pcs,210,280,2
FP8078,Blush On,Face powder,,,FLORMAR,pcs,750,1000,2
M8079,Mascara ,maskara ,,,FLORMAR,pcs,375,500,2
Li8080,Matte Lipstick,Lipestic ,,,FLORMAR,pcs,600,800,2
ESB8081,Eye Shado,Eye Shado & Blusher,,,FLORMAR,pcs,330,440,2
SET8082,Sharpener,SET,,,FLORMAR,pcs,150,200,2
Li8083,Silk Mate Lipestick ,Lipestic ,,,FLORMAR,pcs,675,900,2
FP8084,Face Powder,Face powder,,,FLORMAR,pcs,750,1000,2
D8085,Dipliner,Dipliner,,,FLORMAR,pcs,255,340,2
E8086,Eyeliner,Eyeliner ,,,FLORMAR,pcs,330,440,2
Co8087,Concealer,Concealer,,,FLORMAR,pcs,375,500,2
M R8088,Makup Remubar ,Makap remobar ,,,FLORMAR,pcs,210,280,2
M R8089,Makup Remubar ,Makap remobar ,,,FLORMAR,pcs,210,280,2
FO8090,Foundation,Foundation ,,,FLORMAR,pcs,900,1200,1
B O8091,Blush -on,Blush -on,,,FLORMAR,pcs,675,900,1
Cl8092,Sharpner,Cleanser,,,FLORMAR,pcs,150,200,1
CR8093,Advice Cream,CREAM,,,FLORMAR,pcs,1400,1750,1
B B C8094,BB cream,B B CREAM,,,FLORMAR,pcs,750,1000,1
k8095,kagol,KAJOL,,,FLORMAR,pcs,540,720,2
M8096,X10 Maskara,maskara ,,,FLORMAR,pcs,375,500,1
N E8097,Matte NAil Enamil,Nail Enamel,,,FLORMAR,pcs,195,260,1
Co8098,Concealer,Concealer,,,FLORMAR,pcs,375,500,1
H9543,Hair Cream,Hair  Care ,,,FLORMAR,pcs,210,300,1
M R8099,Make-up Remuber,Makap remobar ,,,FLORMAR,pcs,135,180,1
Li8100,Liquid Lipestic,Lipestic ,,,FLORMAR,pcs,675,900,1
Cl8101,Cleansing Milk,Cleanser,,,FLORMAR,pcs,576,720,1
NPR8102,Nailpolis Remubar,Nail Polis Remober ,,,FLORMAR,pcs,450,600,1
3 B H F8103,Duo Tweezer,3 B H F,,,FLORMAR,pcs,405,540,1
CR8104,Cream ,CREAM,,,FLORMAR,pcs,1400,1750,1
FO8105,Foundation,Foundation ,,,FLORMAR,pcs,900,1200,1
3 B H F8106,Sharpener,3 B H F,,,FLORMAR,pcs,150,200,1
N8107,Nailpolis,NALPOLIS ,,,FLORMAR,pcs,195,260,1
M8108,X10 Maskara,maskara ,,,FLORMAR,pcs,375,500,1
F F8109,Sponge,Face Fome ,,,FLORMAR,pcs,210,280,1
F8110,Face Powder,FACE ,,,FLORMAR,pcs,750,1000,1
Li8111,Lipestic,Lipestic ,,,FLORMAR,pcs,240,320,1
k8112,Smoky Eyes Kagol,KAJOL,,,FLORMAR,pcs,540,720,1
LIp8113,Lipliner,LIpliner,,,FLORMAR,pcs,180,240,1
Co8114,Concealer,Concealer,,,FLORMAR,pcs,375,500,1
E8115,Eyeliner,Eyeliner ,,,FLORMAR,pcs,525,700,2
E8116,Eyeliner,Eyeliner ,,,FLORMAR,pcs,330,440,1
Li9001,Isabelle Duponty Masts App lipstick ,Lipestic ,,,Isabelle Dupont ,pcs,376,500,4
L P9002,Isabelle Dupont  Sheer Lip Pancil,Lip Pancil,,,Isabelle Dupont ,pcs,160,250,6
N E9003,Isabelle Dupont  Coquette Nail enamal ,Nail Enamel,,,Isabelle Dupont ,pcs,100,200,4
M R9004,Isabelle Dupont  Makeup remover & cleansing wipes,Makap remobar ,,,Isabelle Dupont ,pcs,220,350,6
M9005,Isabelle Dupont Hypnotic Long Lash Mascara,maskara ,,,Isabelle Dupont ,pcs,400,550,3
E B P9006,Isabelle Dupont Eye pancil,Eye Brow Pancil,,,Isabelle Dupont ,pcs,160,250,6
N9007,Isabelle Dupont A.A Diamond Nailpolish ,NALPOLIS ,,,Isabelle Dupont ,pcs,200,300,4
Li9008,Isabelle Dupont Chubby Lipstick,Lipestic ,,,Isabelle Dupont ,pcs,400,550,4
HW9009,Isabelle Dupont Beauty Secret  Handwash ,Hand Wash,,,Isabelle Dupont ,pcs,136,250,4
BS9010,Isabelle Dupont Oriane Bodyspray,BODY SPRAY,,,Isabelle Dupont ,pcs,248,350,4
N E9011,Isabelle Dupont Coquette Nail Enamel,Nail Enamel,,,Isabelle Dupont ,pcs,100,150,6
N E9012,Isabelle Dupont Coquett Nail Enamel,Nail Enamel,,,Isabelle Dupont ,pcs,100,150,6
FO9013,Isabelle Dupont Natural Foundation ,Foundation ,,,Isabelle Dupont ,pcs,600,800,4
L P9014,Isabelle Dupont Sheer LIP Pencil,Lip Pancil,,,Isabelle Dupont ,pcs,160,250,4
Li9015,Isabelle Dupont  Mats App LIpstick,Lipestic ,,,Isabelle Dupont ,pcs,376,500,4
O B9016,Isabelle Dupont Oriane Bodyspray,Oriane Bodyspray,,,Isabelle Dupont ,pcs,248,350,4
O P9017,Isabelle Dupont Oriane Perfume,Oriane Perfume,,,Isabelle Dupont ,pcs,1256,1500,2
FO9018,Isabelle Dupont Moisturizing foundation ,Foundation ,,,Isabelle Dupont ,pcs,652,800,3
N9019,Isabelle Dupont diamond,NALPOLIS ,,,Isabelle Dupont ,pcs,200,300,4
E B P9020,Isabelle Dupont Waterproof Eyepancil,Eye Brow Pancil,,,Isabelle Dupont ,pcs,456,600,4
ESH9006,Isabelle Dupont EyeShadow,EYE SHADOW,,,Isabelle Dupont ,pcs,300,375,2
Li9034,LIPESTIC,Lipestic ,,,Isabelle Dupont ,pcs,696,870,2
FP9035,Face & BODY powder,Face powder,,,Isabelle Dupont ,pcs,520,650,2
FO9036,Foundation,Foundation ,,,Isabelle Dupont ,pcs,960,1200,2
FP9037,Soft Touch Powder,Face powder,,,Isabelle Dupont ,pcs,600,750,2
FP9038,Perfect Face Powder,Face powder,,,Isabelle Dupont ,pcs,464,580,2
FO9039,Foundation,Foundation ,,,Isabelle Dupont ,pcs,784,980,2
M9040,Mascara,maskara ,,,Isabelle Dupont ,pcs,472,590,2
TFP9041,Terracotta Powder,Terracotta Face Powder,,,Isabelle Dupont ,pcs,700,875,2
M9042,Mascara,maskara ,,,Isabelle Dupont ,pcs,552,690,2
TFP9043,Terracotta Powder,Terracotta Face Powder,,,Isabelle Dupont ,pcs,700,875,2
M9044,Maskara,maskara ,,,Isabelle Dupont ,pcs,512,640,2
Li9045,Lipestic,Lipestic ,,,Isabelle Dupont ,pcs,760,950,2
M9046,Maskara,maskara ,,,Isabelle Dupont ,pcs,672,840,2
N9047,Nailpolis,NALPOLIS ,,,Isabelle Dupont ,pcs,220,275,2
M9048,Maskara,maskara ,,,Isabelle Dupont ,pcs,512,640,2
Co9049,Concealer,Concealer,,,Isabelle Dupont ,pcs,396,495,2
M9050,Maskara,maskara ,,,Isabelle Dupont ,pcs,552,690,2
D9051,Ink Liner,Dipliner,,,Isabelle Dupont ,pcs,320,400,2
M9052,Maskara,maskara ,,,Isabelle Dupont ,pcs,512,640,2
Li9053,LIPESTIC,Lipestic ,,,Isabelle Dupont ,pcs,392,490,2
M9054,Mascara,maskara ,,,Isabelle Dupont ,pcs,584,730,1
E9055,eyeliner Pancil,Eyeliner ,,,Isabelle Dupont ,pcs,160,200,2
