product_code,product_name,category_name,type_name,description,brand_name,unit_type,purchase_cost,sell_price
"8858692901004","OMO White Plus soap","SHOAP","Soap",\N,\N,"Piece","110","180"
"070501013304","Neutrogena soap","SHOAP","Soap",\N,\N,"Piece","290","435"
"813760111110","masta 2 in 1","SHOAP","Soap",\N,\N,"Piece","190","380"
"0004763","Skinshine Soap","SHOAP","Soap",\N,\N,"Piece","70","110"
"8941100651599","lifeboy soap","SHOAP","Soap",\N,\N,"Piece","25","28"
"8906056980285","Permiscab Soap","SHOAP","Soap",\N,\N,"Piece","130","210"
"0004900","Patanjali Soap","SHOAP","Soap",\N,\N,\N,"65","100"
"8901030476013","Pears Soap","SHOAP","Soap",\N,\N,"Piece","75","135"
"8901030476044","Pears Soap","SHOAP","Soap",\N,\N,"Piece","75","135"
"0005129","Cosco Soap","SHOAP","Soap",\N,\N,"Piece","25","30"
"6281006480995","Lux Soap","SHOAP","Soap",\N,\N,"Piece","71","115"
"8711700966610","Dove Soap","SHOAP","Soap",\N,\N,"Piece","75","120"
"8850002006713","kodomo Soap","SHOAP","Soap",\N,\N,"Piece","75","95"
"8941100656341","Lux Soap 150g","SHOAP","Soap",\N,\N,"Piece","43","47"
"8901012191323","Johnsons Baby Soap 75g","SHOAP","Soap",\N,\N,"Piece","65","100"
"8853252005468","U.S.A soap","SHOAP","Soap",\N,\N,"Piece","75","110"
"8901012116647","Johonons 75g Soap","SHOAP","Soap",\N,\N,"Piece","70","90"
"8941100650608","Dove Hair Fall Shampoo 180ml","shampoo","Shampoo",\N,\N,"Piece","155","180"
"8941100650592","Dove Shampoo 180ml","shampoo","Shampoo",\N,\N,"Piece","155","180"
"8941100618912","Sunsilk Perfect Straight","shampoo","Shampoo",\N,\N,"Piece","153","175.01"
"8941100618868","Sunsilk Thick & Long 180ml","shampoo","Shampoo",\N,\N,"Piece","128","145"
"8941100618745","Sunsilk Black Shine 180ml","shampoo","Shampoo",\N,\N,"Piece","128","145"
"8941100618806","Sunsilk Hairfall Solution 180ml","shampoo","Shampoo",\N,\N,"Piece","128","145"
"4902430102254","Head & Shoulders 180ml","shampoo","Shampoo",\N,\N,"Piece","169","195"
"8941100615454","Clear Shampoo","shampoo","Shampoo",\N,\N,"Piece","273.17","310"
"8941100648421","Clear Shampoo","shampoo","Shampoo",\N,\N,"Piece","273.17","310"
"4902430431002","Head & Shoulders 480ml","shampoo","Shampoo",\N,\N,"Piece","470","635"
"8992304068010","Loreal Conditioner 450ml","shampoo","Shampoo",\N,\N,"Piece","440","660"
"3610340013201","Loreal Shampoo 700ml","shampoo","Shampoo",\N,\N,"Piece","680","1050"
"3610340020100","Loreal Shampoo 700ml","shampoo","Shampoo",\N,\N,"Piece","680","1050"
"3610340013263","Loreal Shampoo 700ml","shampoo","Shampoo",\N,\N,"Piece","680","1050"
"770103301723","Garnier Fructis Shampoo B","shampoo","Shampoo",\N,\N,"Piece","580","870"
"8901526990849","Loreal Shampoo Free Hair Dryer","shampoo","Shampoo",\N,\N,"Piece","850","1275"
"8901526990900","Loreal Shampoo Free Hair Dryer","shampoo","Shampoo",\N,\N,"Piece","750","975"
"8901526990917","Loreal Shampoo Free Hair Dryer","shampoo","Shampoo",\N,\N,"Piece","850","1275"
"071249099599","Loreal Paris Men Shampoo","shampoo","Shampoo",\N,\N,"Piece","370","540"
"4902430404716","Pantene Shampoo 900ml","shampoo","Shampoo",\N,\N,"Piece","850","1275"
"4902430404709","Pantene Shampoo 900ml","shampoo","Shampoo",\N,\N,"Piece","850","1275"
"080878042166","Pantene Shampoo 375ml ","shampoo","Shampoo",\N,\N,"Piece","580","870"
"8901030642265","Clinik plus 175ml","shampoo","Shampoo",\N,\N,"Piece","150","210"
"080878057221","Pantene Shampoo 375ml","shampoo","Shampoo",\N,\N,\N,"450","675"
"080878177332","Pantene Shampoo 375ml","shampoo","Shampoo",\N,\N,"Piece","440","579.92"
"8901030453212","Dove Shampoo 650ml","shampoo","Shampoo",\N,\N,"Piece","580","749.94"
"8801046886113","Damage Care Shampoo","shampoo","Shampoo",\N,\N,"Piece","600","750"
"8901030541872","Clinic Plus Shampoo S","shampoo","Shampoo",\N,\N,"Piece","170","255"
"3610340013232","Loreal Shampoo 700ml","shampoo","Shampoo",\N,\N,"Piece","610","915"
"8901030629327","Tresemme Shampoo New","shampoo","Shampoo",\N,\N,"Piece","570","800"
"8941100648438","Clear Shampoo 375ml","shampoo","Shampoo",\N,\N,"Piece","273.17","310"
"6281006436541","Sunsilk Shampoo 700ml","shampoo","Shampoo",\N,\N,"Piece","600","900"
"6281006439771","Sunsilk Shampoo 700ml","shampoo","Shampoo",\N,\N,"Piece","600","900"
"5000347005435","Johnsons Baby Shampoo","shampoo","Shampoo",\N,\N,"Piece","180","235"
"182039000111","Samsol Shampoo","shampoo","Shampoo",\N,\N,"Piece","180","252"
"5410076481194","Pantene Shampoo","shampoo","Shampoo",\N,\N,"Piece","280","420"
"5410076563180","Pantene Shampoo","shampoo","Shampoo",\N,\N,"Piece","280","420"
"8941100615447","Clear Shampoo 180ml","shampoo","Shampoo",\N,\N,"Piece","159.25","180"
"8941100652442","Sunsilk Shampoo 375ml","shampoo","Shampoo",\N,\N,"Piece","237.58","270"
"8941100652435","Sunsilk Conditionar 375ml","shampoo","Shampoo",\N,\N,"Piece","237.58","270"
"8901030550294","Tresemme Shampoo","shampoo","Shampoo",\N,\N,"Piece","587","675"
"8941100652428","Sunsilk Shampoo 375ml","shampoo","Shampoo",\N,\N,"Piece","237.58","270"
"8941100615430","Clear shampoo","shampoo","Shampoo",\N,\N,"Piece","80","96"
"8718114622521","Dove Shampoo","shampoo","Shampoo",\N,\N,"Piece","170","255"
"8712561888325","Dove Shampoo","shampoo","Shampoo",\N,\N,"Piece","170","255"
"8851932355162","Sunsilk Shampoo 320ml","shampoo","Shampoo",\N,\N,"Piece","300","450"
"8851932355049","Sunsilk Shampoo 160ml","shampoo","Shampoo",\N,\N,"Piece","180","270"
"8850002012561","Kodomo Shampoo","shampoo","Shampoo",\N,\N,"Piece","210","315"
"8851932280686","Dove Shampoo","shampoo","Shampoo",\N,\N,"Piece","410","575"
"080878044122","Pantene Shampoo pro","shampoo","Shampoo",\N,\N,"Piece","740","1110"
"080878004065","Pantene Shampoo pro","shampoo","Shampoo",\N,\N,"Piece","290","522"
"080878042272","Pantene Shampoo pro","shampoo","Shampoo",\N,\N,"Piece","290","522"
"080878042203","Pantene Shampoo pro","shampoo","Shampoo",\N,\N,"Piece","290","522"
"4902430396035","Head & Shoulder 170ml","shampoo","Shampoo",\N,\N,"Piece","180","215"
"8901030671210","Clinic Plus Shampoo ","shampoo","Shampoo",\N,\N,"Piece","145","255.2"
"3600540413505","Garnier Shampoo 250ml","shampoo","Shampoo",\N,\N,"Piece","250","375"
"8851932348799","Clear shampoo","shampoo","Shampoo",\N,\N,"Piece","295","445"
"8851932349482","Clear shampoo","shampoo","Shampoo",\N,\N,"Piece","265","400"
"8901030671265","Clinic Plus Shampoo","shampoo","Shampoo",\N,\N,"Piece","260","360"
