BS141414007,Nivea Body Spray,BODY SPRAY,,,NIVEA,pcs,180,260,1
BW141414008,Nivea Fresh Powerfruit,Body Wash,,,NIVEA,pcs,270,340,1
M C141414009,Nivea Moisturizing Cream,Moisture cream ,,,NIVEA,pcs,275,350,1
CR141414010,Nivea Moisturizing Cream,CREAM,,,NIVEA,pcs,175,225,1
S Ge141414011,Nivea Shaving Gel,Shaving Gel,,,NIVEA,pcs,300,375,1
BMN141414012,Nivea Body Milk,Body Milk,,,NIVEA,pcs,430,550,1
B L141414013,Nivea Body Lotion Aloe,BODY LOTION,,,NIVEA,pcs,470,600,1
BMN141414014,Nivea Body Milk 200 ml,Body Milk,,,NIVEA,pcs,235,300,1
B L141414015,Nivea Body Lotion Express,BODY LOTION,,,NIVEA,pcs,235,300,1
B L141414016,Nivea After Shave,After Shave ,,,NIVEA,pcs,275,350,1
B L141414017,Nivea Body Lotion 400ml,BODY LOTION,,,NIVEA,pcs,430,550,1
SU1000000000098,Nivea Dark Spot Moisturiser ,Sun Screen ,,,NIVEA,pcs,250,350,1
CR1000000000119,Nivea Men Cream,CREAM,,,NIVEA,pcs,240,350,1
B L112233365,Nivea Body Lotion,BODY LOTION,,,NIVEA,pcs,220,300,1
FW112233399,Nivea Face Wash ,Face Wash ,,,NIVEA,pcs,390,500,1
H Co91326,Hair Coler,Hair Color ,,,REVLON,pcs,260,360,1
H Co91479,Revlon Hair Colar,Hair Color ,,,REVLON,pcs,270,400,1
H Co112233022,Revlon Hair Colar,Hair Color ,,,REVLON,pcs,260,350,1
H Co112233031,Revlon Hair Colar,Hair Color ,,,REVLON,pcs,270,350,1
H Co112233043,Revlon Hair Colar,Hair Color ,,,REVLON,pcs,260,350,1
S91688,Revlon Shampoo Flex,SHAMPOO,,,REVLON,pcs,320,450,1
PERFUMED T I358,Charlie White Revlon,PERFUME,,,REVLON,pcs,1300,2000,1
PERFUMED T I415,Revlon Silver,PERFUME,,,REVLON,pcs,1300,2000,1
H Co91778,Revlon Hair Color,Hair Color ,,,REVLON,pcs,270,350,1
S112233319,Revlon Shampoo,SHAMPOO,,,REVLON,pcs,400,550,1
S14351,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,420,600,1
c14361,Loreal Conditioner,Conditionar,,,LOREAL,pcs,430,600,1
S91315,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,650,900,1
H91321,Hair wax,Hair  Care ,,,LOREAL,pcs,140,250,1
H Co91322,Loreal Hair Coler,Hair Color ,,,LOREAL,pcs,730,1000,1
c112233149,Loreal Conditioner 400ml,Conditionar,,,LOREAL,pcs,460,600,1
S112233161,Loreal Shampoo 400ml,SHAMPOO,,,LOREAL,pcs,450,600,1
S112233167,Loreal Shampoo400ml,SHAMPOO,,,LOREAL,pcs,440,600,1
S112233189,Loreal Shampoo 400ml,SHAMPOO,,,LOREAL,pcs,360,550,1
S91342,Loreal Shampoo 700ml,SHAMPOO,,,LOREAL,pcs,650,900,1
c91349,Loreal Conditioner 325ml,Conditionar,,,LOREAL,pcs,360,550,1
S91350,Loreal Shampoo 375mml,SHAMPOO,,,LOREAL,pcs,440,600,1
S91354,Loreal 2 in 1 400Ml,SHAMPOO,,,LOREAL,pcs,450,600,1
S91358,Loreal shampo 360ml,SHAMPOO,,,LOREAL,pcs,360,550,1
c91360,Loreal Conditioner 400ml,Conditionar,,,LOREAL,pcs,440,600,1
S91392,Loreal Shampoo 511ml,SHAMPOO,,,LOREAL,pcs,450,600,1
CPRE077,Loreal Compact Powder,Complact Powder,,,LOREAL,pcs,550,850,1
M URE078,Loreal Makup,Make -Up,,,LOREAL,pcs,410,600,1
CPRE080,Loreal Compact Powder,Complact Powder,,,LOREAL,pcs,550,850,1
M URE081,Loreal Makup,Make -Up,,,LOREAL,pcs,410,600,1
kRE087,Loreal Kajol,KAJOL,,,LOREAL,pcs,360,450,1
S91405,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,350,550,1
c91406,Loreal Conditioner,Conditionar,,,LOREAL,pcs,350,550,1
S91408,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,450,600,1
H G91420,Loreal Hair Gel,Heir Gel ,,,LOREAL,pcs,300,500,1
CRM/S  S  E135,Loreal Cream,CREAM,,,LOREAL,pcs,900,1400,1
S112233226,2 in 1 Shampoo+Conditioner,SHAMPOO,,,LOREAL,pcs,440,600,1
S91440,Loreal Shampoo 700ml,SHAMPOO,,,LOREAL,pcs,650,900,1
S91444,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,370,550,1
c91451,Loreal Conditioner 450ml,Conditionar,,,LOREAL,pcs,510,700,1
S Ge91457,Loreal Shave Gel,Shaving Gel,,,LOREAL,pcs,450,600,1
S G91460,Loreal Shower Gel,Shower Gel,,,LOREAL,pcs,350,550,1
S91463,Loreal Shampoo,SHAMPOO,,,LOREAL,pcs,370,550,1
S91469,Loreal Shampoo 250ml,SHAMPOO,,,LOREAL,pcs,320,450,1
H91470,Loreal Hair Wax,Hair  Care ,,,LOREAL,pcs,140,250,1
H Co91481,Loreal Hair Colar,Hair Color ,,,LOREAL,pcs,850,1000,1
F91483,Loreal facde Wash,FACE ,,,LOREAL,pcs,300,450,1
F91485,Loreal FAce Wash,FACE ,,,LOREAL,pcs,390,550,1
CR112233018,Loreal Cream,CREAM,,,LOREAL,pcs,1050,1400,1
CR112233025,Loreal Cream,CREAM,,,LOREAL,pcs,880,1100,1
CROI506,Loreal Cream,CREAM,,,LOREAL,pcs,730,1050,1
CROI510,Loreal Cream,CREAM,,,LOREAL,pcs,1000,1400,1
CROI514,Loreal Cream,CREAM,,,LOREAL,pcs,1000,1400,1
CR112233038,Loreal Cream,CREAM,,,LOREAL,pcs,1100,1400,1
CR1000000000134,Triple Active,CREAM,,,LOREAL,pcs,750,1100,1
CR1000000000135,Cream,CREAM,,,LOREAL,pcs,780,1150,1
CR1000000000136,Age Perfect,CREAM,,,LOREAL,pcs,1000,1400,1
CR1000000000137,Men Expert,CREAM,,,LOREAL,pcs,750,1000,1
CR1000000000138,Men Expert,CREAM,,,LOREAL,pcs,750,1000,1
CR1000000000140,Golden Age,CREAM,,,LOREAL,pcs,1150,1450,1
H1000000000143,Loreal Gel,Hair  Care ,,,LOREAL,pcs,390,600,1
CR1000000000144,Age perfect,CREAM,,,LOREAL,pcs,920,1400,1
S112233288,Spa Shampo,SHAMPOO,,,LOREAL,pcs,1000,1350,1
cOI443,Conditioner,Conditionar,,,ORGAN OIL,pcs,350,550,1
SOI452,Organ oil Shampoo,SHAMPOO,,,ORGAN OIL,pcs,350,550,1
S1234567024,Organ oil Shampoo,SHAMPOO,,,ORGAN OIL,pcs,255,500,1
SOI498,Organ Oil Shampoo,SHAMPOO,,,ORGAN OIL,pcs,300,550,1
OOI504,Organ Oil,OIL,,,ORGAN OIL,pcs,200,300,1
Ma55444017,Organ Oil Hair mask,Marks,,,ORGAN OIL,pcs,150,500,1
c112233225,Defense Conditioner,Conditionar,,,REVOLUTION,pcs,320,550,1
ESHOI489,Eye Shadow plat,EYE SHADOW,,,REVOLUTION,pcs,750,1200,1
HigOI493,Revolution Highlighter,Highlighter,,,REVOLUTION,pcs,300,500,1
M UOI494,Blush On,Make -Up,,,REVOLUTION,pcs,600,850,1
M UOI495,32 Eye Shado ,Make -Up,,,REVOLUTION,pcs,800,1200,1
ESHOI502,32 Eye Shado ,EYE SHADOW,,,REVOLUTION,pcs,800,1200,1
M UOI561,Revolution Highlighter,Make -Up,,,REVOLUTION,pcs,300,500,1
M UOI565,Pro Fix Spray,Make -Up,,,REVOLUTION,pcs,530,700,1
P1000000000021,Revolution Powder,POWDER,,,REVOLUTION,pcs,520,700,1
CR1000000000024,Revolution Matte Cream,CREAM,,,REVOLUTION,pcs,550,750,1
HigRE111,Revolution Highlighter,Highlighter,,,REVOLUTION,pcs,270,450,1
Hig1000000000025,Technic Colour Wave,Highlighter,,,TECHNIC,pcs,750,1000,1
ESH1000000000026,Technic Eyeshadow,EYE SHADOW,,,TECHNIC,pcs,750,1000,1
HigRE107,Technic Highlighter,Highlighter,,,TECHNIC,pcs,230,500,1
sc14359,Garnier Scrub,Scrub,,,GARNIER,pcs,220,350,1
FOM14363,Garnier Foam,FOAM,,,GARNIER,pcs,220,350,1
FW112233208,Garnier Foam,Face Wash ,,,GARNIER,pcs,280,400,1
FW91365,Garnier Face Wash,Face Wash ,,,GARNIER,pcs,260,380,1
FW112233263,Garnier Face Wash,Face Wash ,,,GARNIER,pcs,260,380,1
CR91478,Garnier Cream,CREAM,,,GARNIER,pcs,550,800,1
FW91533,Garnier men Turbolight,Face Wash ,,,GARNIER,pcs,280,400,1
FW91545,garnier Peeling gel ,Face Wash ,,,GARNIER,pcs,420,600,1
L91605,Garnier Body Lotion,LOTION,,,GARNIER,pcs,580,800,1
H Co91606,Garnier Color Naturals,Hair Color ,,,GARNIER,pcs,260,350,1
B L91624,Garnier Body Lotion,BODY LOTION,,,GARNIER,pcs,530,800,1
CR91651,Garnier light cream,CREAM,,,GARNIER,pcs,540,750,1
B L91696,Garnier Body Lotion,BODY LOTION,,,GARNIER,pcs,580,800,1
FW91703,Garnier Face wash,Face Wash ,,,GARNIER,pcs,250,350,1
H Co91745,Garnier Hair Coler,Hair Color ,,,GARNIER,pcs,260,350,1
H Co91747,Garnier Hair Coler,Hair Color ,,,GARNIER,pcs,260,350,1
CR1000000000045,Garnier light cream,CREAM,,,GARNIER,pcs,195,300,1
FW1000000000075,Garnier Face Wash,Face Wash ,,,GARNIER,pcs,400,550,1
F1000000000078,Garnier Foam,FACE ,,,GARNIER,pcs,270,350,1
FW1000000000093,Garnier Face Wash,Face Wash ,,,GARNIER,pcs,400,550,1
H Co91785,Garniner Hair Color,Hair Color ,,,GARNIER,pcs,250,350,1
FW91799,Garnier Turbo Light Face Wash,Face Wash ,,,GARNIER,pcs,280,380,1
FOM1000000000109,Garnier Foam,FOAM,,,GARNIER,pcs,270,350,1
FW1000000000124,Garnier Face wash,Face Wash ,,,GARNIER,pcs,400,550,1
FW1000000000128,Garnier Face wash,Face Wash ,,,GARNIER,pcs,250,380,1
CR1000000000130,Garnier cream,CREAM,,,GARNIER,pcs,195,300,1
S112233333,Garnier Shampoo,SHAMPOO,,,GARNIER,pcs,450,600,1
FW112233392,Garnier Face wash,Face Wash ,,,GARNIER,pcs,250,350,1
CR1000000000193,Garnier Day Cream,CREAM,,,GARNIER,pcs,580,800,1
B B C1000000000224,Garnier BB Cream,B B CREAM,,,GARNIER,pcs,720,950,1
Ro1000000000241,Garnier Roll-On,Rolon,,,GARNIER,pcs,250,300,1
M R1000000000245,Garnier Make -Up Remover,Makap remobar ,,,GARNIER,pcs,260,350,1
PERFUMED T I233,Bvlgari Man,PERFUME,,,BELGARI,pcs,5000,6500,1
PERFUMED T I265,Balgari Man ,PERFUME,,,BELGARI,pcs,3700,5000,1
PERFUMED T I272,Bvlgari ,PERFUME,,,BELGARI,pcs,4000,5300,1
PERFUMED T I293,Bvlgari Man,PERFUME,,,BELGARI,pcs,3700,5000,1
PERFUMED T I299,Bvlgari,PERFUME,,,BELGARI,pcs,4000,5300,1
PERFUME35286157,Bvlgari Man,PERFUME,,,BELGARI,pcs,3000,4200,1
PERFUMEB I B P L178,Bvlgari Omnia 65ml,PERFUME,,,BVLGARI,pcs,4400,5700,1
PERFUMEB I B P L184,Bvlgari Man 100ml,PERFUME,,,BVLGARI,pcs,5600,7500,1
PERFUMEB I B P L187,Bvlgari Man Wood 100ml,PERFUME,,,BVLGARI,pcs,5700,7500,1
PERFUMEB I B P L189,Bvlgari Aova 100ml,PERFUME,,,BVLGARI,pcs,3600,4800,1
PERFUMEB I B P L191,Bvlgari Blv Pour Homme 100ml,PERFUME,,,BVLGARI,pcs,3500,4500,1
PERFUMEB I B P L197,Bvlgari Aova 75ml,PERFUME,,,BVLGARI,pcs,5700,8000,1
PERFUMEB I B P L198,Bvlgari Omnia 75ml,PERFUME,,,BVLGARI,pcs,5400,7500,1
PERFUMEB I B P L199,Bvlgari Omnia,PERFUME,,,BVLGARI,pcs,5200,7500,1
PERFUMEB I B P L200,Bvlgari Aova 75ml,PERFUME,,,BVLGARI,pcs,5700,8000,1
PERFUMEB I B P L205,Bvlgari Man In Black,PERFUME,,,BVLGARI,pcs,6800,9500,1
PERFUMEB I B P L206,Bvlgari Aova 75ml,PERFUME,,,BVLGARI,pcs,1600,2200,1
PERFUMEA G S500,Bvlgari Black,PERFUME,,,BVLGARI,pcs,4500,6000,1
PERFUMEA G S501,Bvlgari Man Extreme 100ml,PERFUME,,,BVLGARI,pcs,3500,4500,1
PERFUMED T I430,Bvlgari Goldea 50ml,PERFUME,,,BVLGARI,pcs,4700,6000,1
LD T I446,Bvlgari Aqva ,LOTION,,,BVLGARI,pcs,1500,2500,1
LD T I448,Bvlgari Aqva Divina,LOTION,,,BVLGARI,pcs,1500,2500,1
PERFUME35286256,Bvlgari Aqva ,PERFUME,,,BVLGARI,pcs,1700,2400,1
PERFUME35286087,Calvin klein,PERFUME,,,Calvin Klein,pcs,2600,3200,1
PERFUME35286088,Euphoria,PERFUME,,,Calvin Klein,pcs,3100,4000,1
PERFUME35286089,CK One Shock,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME35286090,Ck be,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME35286095,CK One ,PERFUME,,,Calvin Klein,pcs,1700,2200,1
PERFUME35286097,CK One Shock,PERFUME,,,Calvin Klein,pcs,1800,2500,1
PERFUME35286098,Ck be,PERFUME,,,Calvin Klein,pcs,1700,2200,1
PERFUME35286101,Calvin Klein Man,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME35286106,CK One ,PERFUME,,,Calvin Klein,pcs,2200,3200,1
PERFUME35286107,Obsession,PERFUME,,,Calvin Klein,pcs,2050,3000,1
PERFUMED T I227,Obsession Men,PERFUME,,,Calvin Klein,pcs,2150,3000,1
PERFUMED T I228,Reveal ,PERFUME,,,Calvin Klein,pcs,2450,3500,1
PERFUMED T I230,Contradiction,PERFUME,,,Calvin Klein,pcs,2450,3000,1
PERFUMED T I246,Obsession,PERFUME,,,Calvin Klein,pcs,2190,3000,1
PERFUME12338,Eternity for men,PERFUME,,,Calvin Klein,100ml,2400,3200,1
PERFUME12343,Escape,PERFUME,,,Calvin Klein,100ml,2300,3000,1
PERFUME12355,Calvin Klein,PERFUME,,,Calvin Klein,100ml,2050,3000,1
PERFUME12356,Obsession,PERFUME,,,Calvin Klein,100ml,2050,3000,1
PERFUME12357,Calvin Klein Beauty,PERFUME,,,Calvin Klein,100ml,2400,3300,1
PERFUME12358,Shock Calvin Klein,PERFUME,,,Calvin Klein,200ml,2250,3200,1
PERFUME12365,Calvin Klein Sheer Beauty,PERFUME,,,Calvin Klein,100ml,2300,3200,1
PERFUME12369,Eternity Now For men,PERFUME,,,Calvin Klein,100ml,2950,4000,1
PERFUME12373,Eternity Aqua,PERFUME,,,Calvin Klein,100ml,2700,4000,1
PERFUME12384,Truth Calvin Klein,PERFUME,,,Calvin Klein,100ml,2300,3500,1
PERFUMEhgsdhcsdgug157,Calvin Klein Euphoria men,PERFUME,,,Calvin Klein,pcs,2500,3500,1
PERFUME35286120,Ck One Perfume,PERFUME,,,Calvin Klein,pcs,2450,3500,1
PERFUME35286127,Calvin Klein perfume,PERFUME,,,Calvin Klein,pcs,1800,2400,1
PERFUME35286128,Eternity Now For men,PERFUME,,,Calvin Klein,pcs,2900,4000,1
PERFUME35286129,Eternity Aqua ,PERFUME,,,Calvin Klein,pcs,2700,4000,1
PERFUME35286130,Calvin Klein Beauty,PERFUME,,,Calvin Klein,pcs,2300,3700,1
PERFUME35286133,Calvin Klein Euphoria,PERFUME,,,Calvin Klein,pcs,3250,4500,1
PERFUME35286135,Calvin Klein Sheer Beauty,PERFUME,,,Calvin Klein,pcs,2200,3200,1
PERFUME35286168,Eternity,PERFUME,,,Calvin Klein,pcs,2450,3500,1
PERFUME35286190,Calvin Klein Man,PERFUME,,,Calvin Klein,pcs,2450,3500,1
PERFUMEA G S480,Eternity Aqua,PERFUME,,,Calvin Klein,pcs,2950,4000,1
PERFUMEA G S495,Obsession For Men,PERFUME,,,Calvin Klein,pcs,2300,3000,1
PERFUMEA G S496,Calvin Klein Sheer Beauty,PERFUME,,,Calvin Klein,pcs,2500,3500,1
PERFUME325864090,Obsession For Men,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUMED T I362,CK Be Calvin Klein,PERFUME,,,Calvin Klein,pcs,2700,3500,1
PERFUMED T I363,Calvin Klein Beauty,PERFUME,,,Calvin Klein,pcs,2900,3800,1
PERFUMED T I367,Calvin Klein Euphoria,PERFUME,,,Calvin Klein,pcs,3000,3800,1
PERFUMED T I372,Calvin Klein Sheer Beauty,PERFUME,,,Calvin Klein,pcs,2000,2600,1
PERFUMED T I384,Ck One Perfume,PERFUME,,,Calvin Klein,pcs,2300,2800,1
PERFUMED T I432,Calvin Klein Deep Euphoria,PERFUME,,,Calvin Klein,pcs,3500,4500,1
PERFUME35286206,Calvin Klein Man,PERFUME,,,Calvin Klein,pcs,2150,3000,1
PERFUME35286208,Calvin Klein,PERFUME,,,Calvin Klein,pcs,2450,3500,1
PERFUME35286209,Obession For Men Calvin Klein,PERFUME,,,Calvin Klein,pcs,1950,3000,1
PERFUME35286213,Reveal Calvin Klein,PERFUME,,,Calvin Klein,pcs,2550,3600,1
PERFUME35286214,Eternity Now For men,PERFUME,,,Calvin Klein,pcs,2900,4200,1
PERFUME35286215,Ck One Shock Perfume,PERFUME,,,Calvin Klein,pcs,2200,3200,1
PERFUME35286216,Ck One Gold Perfume,PERFUME,,,Calvin Klein,pcs,2100,3000,1
PERFUME35286220,Ck One Perfume,PERFUME,,,Calvin Klein,pcs,2400,3400,1
PERFUME35286222,Ck One Red Perfume,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME35286225,Ck One Red Perfume,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME35286232,Ck One Perfume,PERFUME,,,Calvin Klein,pcs,1750,2500,1
PERFUME35286240,Calvin Klein Sheer Beauty,PERFUME,,,Calvin Klein,pcs,2200,3200,1
PERFUME35286242,Calvin Klein,PERFUME,,,Calvin Klein,pcs,2450,3600,1
PERFUME35286255,Calvin Klein Eternity Now,PERFUME,,,Calvin Klein,pcs,2900,4200,1
PERFUME35286257,Escape Calvin Klein,PERFUME,,,Calvin Klein,pcs,2200,3000,1
PERFUME35286259,Eternity Calvin Klein,PERFUME,,,Calvin Klein,pcs,2400,3400,1
PERFUME35286268,Calvin Klein Sheer Beauty,PERFUME,,,Calvin Klein,pcs,2200,3300,1
PERFUME35286280,Eternity Now Calvin Klein,PERFUME,,,Calvin Klein,pcs,3000,4200,1
BS35286283,Euphoria Men Calvin Klein,BODY SPRAY,,,Calvin Klein,pcs,990,1400,1
PERFUMEhgsdhcsdgug100,Givenchy,PERFUME,,,Givenchy,pcs,4000,5500,1
PERFUMEhgsdhcsdgug145,Givenchy Play,PERFUME,,,Givenchy,pcs,3000,4000,1
PERFUMEhgsdhcsdgug150,Givenchy Play,PERFUME,,,Givenchy,pcs,3500,5000,1
PERFUMEB I B P L181,Givenchy 100 ml,PERFUME,,,Givenchy,pcs,6100,8000,1
PERFUMEB I B P L190,Givenchy Dahia Noir 75ml,PERFUME,,,Givenchy,pcs,8200,10500,1
PERFUMED T I419,Givenchy Very Irresistible,PERFUME,,,Givenchy,pcs,3700,4500,1
PERFUMEhgsdhcsdgug133,Black Xs,PERFUME,,,PACO RABANNE,100ml,3200,4500,1
BSB I B P L173,XS Body Spray,BODY SPRAY,,,PACO RABANNE,150ml,1500,2200,1
PERFUMEB I B P L176,Black XS,PERFUME,,,PACO RABANNE,100ml,4900,6500,1
A S L12375,Paco Rabanne,After Shave ,,,PACO RABANNE,100ml,2200,3000,1
PERFUMEB I B P L180,1 Million Paco Rabanne 200ml,PERFUME,,,PACO RABANNE,pcs,6800,8500,1
PERFUMEB I B P L188,Olympea Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,6200,8000,1
PERFUMEB I B P L193,Black Xs Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,5200,6500,1
PERFUMEB I B P L195,Millon Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,6200,8500,1
PERFUME35286144,Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,2500,3500,1
A S L35286180,After shave ,After Shave ,,,PACO RABANNE,pcs,2200,3000,1
PERFUME325864091,Black Xs Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,3700,5000,1
PERFUME325864092,Black Xs Lexces Paco Rabanne ,PERFUME,,,PACO RABANNE,pcs,4000,6000,1
PERFUME35286241,Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,2150,3000,1
PERFUME35286263,Black Xs Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,2500,3500,1
PERFUME35286265,1 Million Paco Rabanne,PERFUME,,,PACO RABANNE,pcs,3000,4000,1
LiB S B I137,Lipestic,Lipestic ,,,NAGANO,pcs,924,1155,1
LiB S B I138,Lipestic,Lipestic ,,,NAGANO,pcs,924,1155,1
PCB S B I139,Powder Cake,Powder Cake,,,NAGANO,pcs,1000,1250,1
CRB S B I140,Anti Wrinkle Cream,CREAM,,,NAGANO,pcs,1184,1480,1
FB S B I141,Facial Mist Spray,FACE ,,,NAGANO,pcs,1280,1590,1
S CB S B I142,Apple Shower Cream,Shower Cream,,,NAGANO,pcs,1560,1950,1
cB S B I143,Tonic Conditioner,Conditionar,,,NAGANO,pcs,1880,2350,1
BMCB S B I144,Whitening Body Cream,Body Massage Cream,,,NAGANO,pcs,1248,1560,1
SB S B I145,Shampoo,SHAMPOO,,,NAGANO,pcs,1760,2200,1
PB S B I146,Powder Collage & uv,POWDER,,,NAGANO,pcs,1000,1250,1
MaB S B I147,Sleepimg Mask,Marks,,,NAGANO,pcs,1168,1460,1
H SB S B I148,Hair Serum,Hair Screim,,,NAGANO,pcs,1184,1480,1
FB S B I149,Anti-acne facial,FACE ,,,NAGANO,pcs,1160,1450,1
FB S B I150,Face SPF50,FACE ,,,NAGANO,pcs,1000,1250,1
D CB S B I151,Day Cream ,DAy Cream,,,NAGANO,30ml,1160,1450,1
F FB S B I152,Facial Foam,Face Fome ,,,NAGANO,50ml,1080,1350,1
EB S B I153,Eyeliner ,Eyeliner ,,,NAGANO,pcs,920,1150,1
ECB S B I154,Eye Treatment,EYE CREAM,,,NAGANO,pcs,1000,1250,1
CRB S B I155,Day Cream,CREAM,,,NAGANO,pcs,1160,1450,1
CRB S B I156,Spf 50 Cream,CREAM,,,NAGANO,pcs,1000,1250,1
F FB S B I157,Facial Foam,Face Fome ,,,NAGANO,pcs,1080,1350,1
SoB S B I158,Colagen Soap,SOAP,,,NAGANO,pcs,760,950,1
ScrB S B I159,Hair Serum,Scrum,,,NAGANO,pcs,1184,1480,1
H SB S B I160,Hair Serum,Hair Screim,,,NAGANO,pcs,1184,1480,1
FPB S B I161,Face Powder,Face powder,,,NAGANO,pcs,1000,1250,1
CRB S B I162,Anti Wrinkle Cream,CREAM,,,NAGANO,pcs,1184,1480,1
MB S B I163,Mascara,maskara ,,,NAGANO,pcs,1000,1250,1
CRB S B I164,Whitening Cream,CREAM,,,NAGANO,pcs,1160,1450,1
LiB S B I165,Lipestic,Lipestic ,,,NAGANO,pcs,924,1155,1
ESB S B I166,Eye brow Pencil,Eyebrow Stencil kit,,,NAGANO,pcs,944,1180,1
EB S B I167,Eye Liner,Eyeliner ,,,NAGANO,pcs,920,1150,1
B LB S B I168,Apple body lotion,BODY LOTION,,,NAGANO,pcs,1560,1950,1
L TB S B I169,Nagano kiss me baby,Lip Titman,,,NAGANO,pcs,952,1190,1
CRB S B I170,Firming Bust Cream,CREAM,,,NAGANO,pcs,1320,1650,1
CRB S B I171,Nagano pink Nipple jelly,CREAM,,,NAGANO,pcs,944,1180,1
FCB S B I172,Face Milky Cream Sunscreen,Face Cream,,,NAGANO,pcs,1000,1250,1
M CB S B I173,moiturizing Cream,Moisture cream ,,,NAGANO,pcs,1332,1665,1
SB S B I174,Tonic Shampoo,SHAMPOO,,,NAGANO,pcs,1880,2350,1
H SB S B I175,Nagano Hair Serum,Hair Screim,,,NAGANO,pcs,1184,1480,1
FCB S B I176,Nagano Sunscreen,Face Cream,,,NAGANO,pcs,1000,1250,1
D CB S B I177,Nagano Day Cream,DAy Cream,,,NAGANO,pcs,1160,1450,1
F FB S B I178,Nagano Facial Foam,Face Fome ,,,NAGANO,pcs,1080,1350,1
PB S B I179,Nagano powder,POWDER,,,NAGANO,pcs,1000,1250,1
FB S B I180,Facial Serum,FACE ,,,NAGANO,pcs,1160,1450,1
SB S B I181,Tonic Shampoo,SHAMPOO,,,NAGANO,pcs,1880,2350,1
B B CB S B I182,B B Cream,B B CREAM,,,NAGANO,pcs,1024,1280,1
SUB S B I183,Sunscreen Cream SPF50,Sun Screen ,,,NAGANO,pcs,1000,1250,1
H SB S B I184,Hair Serum,Hair Screim,,,NAGANO,pcs,1184,1480,1
CCCB S B I185,CC Cream SPF35,C C Cream,,,NAGANO,pcs,1024,1280,1
CRB S B I186,Body Firming Cream,CREAM,,,NAGANO,pcs,1240,1550,1
F FB S B I187,Facial Foam,Face Fome ,,,NAGANO,pcs,1080,1350,1
MB S B I188,Mascara,maskara ,,,NAGANO,pcs,1000,1250,1
L GB S B I189,Lip Gloss,Lip Gloss,,,NAGANO,pcs,1000,1250,1
E B PB S B I190,Eyebrow pancil,Eye Brow Pancil,,,NAGANO,pcs,944,1180,1
EB S B I191,Eyeliner,Eyeliner ,,,NAGANO,pcs,920,1150,1
S CB S B I192,Apple Shower Cream,Shower Cream,,,NAGANO,pcs,1560,1950,1
cB S B I193,Tonic Conditioner,Conditionar,,,NAGANO,pcs,1880,2350,1
SUB S B I194,Sunscreen Cream SPF50,Sun Screen ,,,NAGANO,pcs,1000,1250,1
D CB S B I195,Whitening Day Cream,DAy Cream,,,NAGANO,pcs,1160,1450,1
CRB S B I196,Anti Wrinkle Cream,CREAM,,,NAGANO,pcs,1184,1480,1
E B PB S B I197,Eyebrow pancil,Eye Brow Pancil,,,NAGANO,pcs,944,1180,1
MB S B I198,Mascara,maskara ,,,NAGANO,pcs,1000,1250,1
LiB S B I199,Matte Lipstick,Lipestic ,,,NAGANO,pcs,924,1155,1
D CB S B I200,Day Cream,DAy Cream,,,NAGANO,pcs,1160,1450,1
LiB S B I201,Lipstick Collagen,Lipestic ,,,NAGANO,pcs,824,1030,1
H SAE430,Hair Serum,Hair Screim,,,LA BOURSE,60ml,842,1100,1
CRAE431,White Cream,CREAM,,,LA BOURSE,15ml,1125,1500,1
LAE438,Lotion,LOTION,,,LA BOURSE,250g,1323,1700,1
scAE439,White Scrub,Scrub,,,LA BOURSE,250g,1323,1700,1
HAE446,Hair Care,Hair  Care ,,,LA BOURSE,200ml,1089,1400,1
H TAE451,Hair treatment ,Hair Treatment,,,LA BOURSE,400g,1809,2350,1
H TAE453,Hair Treatment,Hair Treatment,,,LA BOURSE,400g,1737,2250,1
H TAE456,Hair Treatment ,Hair Treatment,,,LA BOURSE,400g,1746,2250,1
L TAE457,Lip Care,Lip Titman,,,LA BOURSE,pcs,405,550,1
SoAE458,Soap,SOAP,,,LA BOURSE,100g,490,650,1
FPAE459,Face Powder ,Face powder,,,LA BOURSE,pcs,1260,1650,1
H TAE462,Hair Treatment,Hair Treatment,,,LA BOURSE,400g,1737,2250,1
B B CAE466,BB Cream,B B CREAM,,,LA BOURSE,20ml,675,900,1
H TAE468,Hair Treatment,Hair Treatment,,,LA BOURSE,pcs,841,1100,1
