product_code,product_name,category_name,type_name,description,brand_name,unit_type,purchase_cost,sell_price
"0006826","Katan Blouse","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","360","685"
"0006827","Katan Blouse","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","340","670"
"0007361"," Cotton Blouse Pis","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","85","150"
"0007476","Katan Blouse","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","200","380"
"0007477","Katan Blouse","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","220","385"
"0007478","Katan Blouse","Katan Blouse Pis","Katan Blouse Pis",\N,\N,"Piece","250","450"
"8850851810721","natur Fider","Fider","Fider",\N,\N,"Piece","210","305"
"8850851810769","natur Fider","Fider","Fider",\N,\N,"Piece","180","260"
"6925082950224","China Fidar","Fider","Fider",\N,\N,"Piece","110","160"
"6925082950200","China Fidar s","Fider","Fider",\N,\N,"Piece","100","150"
"8850851110043","Angel fider","Fider","Fider",\N,\N,"Piece","185","280"
"4711146111494","Camera Fider","Fider","Fider",\N,\N,"Piece","170","255"
"6923298431308","Fider","Fider","Fider",\N,\N,"Piece","220","330"
"8859140179440","Lion Fider","Fider","Fider",\N,\N,"Piece","85","130"
"8859140179433","Lion Fider","Fider","Fider",\N,\N,"Piece","75","115"
"6971233886034","Smart Baby","Fider","Fider",\N,\N,"Piece","60","120"
"0008032","Buruj","Buruj","Sharee Buruj",\N,\N,"Piece","75","110"
"8901023018206","Handwash","Handwash","Handwash",\N,\N,\N,"50","70"
"8941100500613","Hand Sanitizer","Handwash","Handwash",\N,\N,"Piece","160","200"
"8941100611661","lifebuoy HandWash","Handwash","Handwash",\N,\N,"Piece","80","90"
"813903000615","savlon handwash","Handwash","Handwash",\N,\N,"Piece","85","90"
"8941100611685","lifebuoy HandWash","Handwash","Handwash",\N,\N,"Piece","82","90"
"8941100500606","sepnil Hand Sanitizer","Handwash","Handwash",\N,\N,"Piece","50","80"
"8941100501108","sepnil Hand Sanitizer 200ml","Handwash","Handwash",\N,\N,"Piece","73","90"
"0008128","Otsol 250ml","Handwash","Handwash",\N,\N,"Piece","112","130"
"8714789639987","Palmolive Hand wash","Handwash","Handwash",\N,\N,"Piece","210","300"
"8003520013040","Palmolive Hand wash","Handwash","Handwash",\N,\N,"Piece","210","300"
"8941196242206","savlon handwash","Handwash","Handwash",\N,\N,\N,"85","90"
"0008244","Adonize Hand Sanitizer 100ml","Handwash","Handwash",\N,\N,\N,"120","150"
"6281006486027","Pears Hamdwash","Handwash","Handwash",\N,\N,"Piece","240","360"
"9556171106054","Fruity Delight","Handwash","Handwash",\N,\N,"Piece","380","570"
"9556171106078","Fruity Delight","Handwash","Handwash",\N,\N,"Piece","380","570"
"8901248156080","boro plus sanitizer","Handwash","Handwash",\N,\N,\N,"25","100"
"0007032","Gold Plate Taira","City Gold Tiara","City Gold Tiara",\N,\N,\N,"1275","2040"
"0007189","Buruj","Buruj","Buruj",\N,\N,"Piece","50","90"
"0007606","Buruj","Buruj","Buruj",\N,\N,"Piece","75","120"
"0007607","Buruj Chain","Buruj","Buruj",\N,\N,"Piece","110","200"
"0007737","Buruj","Buruj","Buruj",\N,\N,"Piece","80","140"
"0007738","Buruj","Buruj","Buruj",\N,\N,"Piece","50","100"
"0007739","Buruj","Buruj","Buruj",\N,\N,"Piece","65","130"
"0007740","Buruj Chain","Buruj","Buruj",\N,\N,"Piece","100","220"
"0008033","Buruj","Buruj","Buruj",\N,\N,"Piece","70","120"
"0006797","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1550","2750"
"0006798","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1450","2610"
"0006799","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1400","2590"
"0006800","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1350","2500"
"0006801","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","880","1760"
"0006802","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1250","2450"
"0006803","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","2250","3600"
"0006804","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","2200","2200"
"0006805","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1320","2640"
"0006813","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","2100","3600"
"0006814","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1200","2225.04"
"0006815","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","865","1600"
"0006816","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1910","3070"
"0006817","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","2200","3520"
"0006818","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1550","2635"
"0006819","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","700","1295"
"0006820","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","800","1480"
"0006821","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1050","1995"
"0006822","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1380","2495"
"0006823","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1700","2790"
"0006824","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","2030","3248"
"0006825","kids Dress","Kids Dress","Kids Dress",\N,\N,"Piece","1850","2960"
"0008231","kids Dress Frock","Kids Dress","Kids Dress",\N,\N,"Piece","2100","3150"
"0008232","kids Dress Frock","Kids Dress","Kids Dress",\N,\N,"Piece","2000","3300"
"0008233","kids Dress Frock","Kids Dress","Kids Dress",\N,\N,"Piece","2000","3000"
"0008234","kids Dress Frock","Kids Dress","Kids Dress",\N,\N,"Piece","2450","3500"
"0008568","henger blezzer ","Kids Dress","Kids Dress",\N,\N,\N,"850","1530"
"8994706046238","President 1801","president","laqes",\N,\N,\N,"5500","6700.1"
"8994706042773","President 1286 24\"","president","laqes",\N,\N,"Piece","3800","4400"
"8994706043176","President 1017 26\"","president","laqes",\N,\N,\N,"4100","4700"
"8994706042827","President 1286 28\"","president","laqes",\N,\N,"Piece","4300","5000"
"8994706043138","President 1017 22\"","president","laqes",\N,\N,\N,"3600","4100"
"8994706041660","President 1075 20\"","president","laqes",\N,\N,\N,"2900","3400"
"8994706047402","President 5304 28\"","president","laqes",\N,\N,\N,"7300","8700"
"0006563","Vortex Raincoat","Raincoat","Raincoat",\N,\N,"Piece","1050","1575"
"0006564","Orbit Raincote","Raincoat","Raincoat",\N,\N,"Piece","1250","2050"
"0006565","ONE MAN Raincoat","Raincoat","Raincoat",\N,\N,"Piece","950","1520"
"0006566","Star Orbit Raincoat","Raincoat","Raincoat",\N,\N,"Piece","850","1275"
"0006567","China RainCoat","Raincoat","Raincoat",\N,\N,"Piece","1050","1680"
"0006569","Baby Raincoat","Raincoat","Raincoat",\N,\N,"Piece","230","460"
"0006568","Light Umbrella","Umbrella","Umbrella",\N,\N,"Piece","420","580"
"0006837","Tupi","Tupi","Tupi",\N,\N,"Piece","130","160"
"0006838","Tupi","Tupi","Tupi",\N,\N,"Piece","125","170"
"0006839","Tupi","Tupi","Tupi",\N,\N,\N,"73","110"
"0006840","Tupi","Tupi","Tupi",\N,\N,"Piece","65","95"
"0007170","Tupi","Tupi","Tupi",\N,\N,"Piece","85","110"
"0007171","Tupi","Tupi","Tupi",\N,\N,"Piece","170","240"
"0007172","Tupi","Tupi","Tupi",\N,\N,"Piece","105","140"
"0007345","Tupi","Tupi","Tupi",\N,\N,\N,"150","180"
"0007350","Gujrati tupi","Tupi","Tupi",\N,\N,"Piece","70","110"
"0007351","Gujrati tupi","Tupi","Tupi",\N,\N,"Piece","100","140"
"0007352","Tupi","Tupi","Tupi",\N,\N,"Piece","190","250"
"0007353","upgan tupi","Tupi","Tupi",\N,\N,"Piece","80","110"
"0007354","pakistani tupi","Tupi","Tupi",\N,\N,"Piece","125","175"
"0007940","Tip","Tupi","Tupi",\N,\N,"Piece","17","100"
"0007955","Gujrati tupi","Tupi","Tupi",\N,\N,"Piece","100","150"
"0007956","Gujrati tupi","Tupi","Tupi",\N,\N,"Piece","120","180"
"0007957","Kaomi tupi","Tupi","Tupi",\N,\N,"Piece","42","55"
"0007960","Tupi","Tupi","Tupi",\N,\N,"Piece","60","80"
"0007961","Tupi","Tupi","Tupi",\N,\N,"Piece","150","200"
"0006900","Tasbih 500dana","Tasbih","Tasbih",\N,\N,"Piece","160","240"
"0006901","Tasbih","Tasbih","Tasbih",\N,\N,"Piece","10","30"
"0007169","Tasbih","Tasbih","Tasbih",\N,\N,"Piece","70","100"
"0007899","Baby Jaynamaj","jaynamaj","Jaynamaj",\N,\N,"Piece","170","250"
"0007531","borka","Borkha","Borkha",\N,\N,\N,"1500","2100"
"0007534","borkha","Borkha","Borkha",\N,\N,"Piece","1400","1960"
"0007535","Borkha","Borkha","Borkha",\N,\N,"Piece","1000","1600"
"0007536","borkha","Borkha","Borkha",\N,\N,"Piece","900","1440"
"0007537","Borkha","Borkha","Borkha",\N,\N,"Piece","1100","1815"
"0007538","Borkha","Borkha","Borkha",\N,\N,"Piece","1200","2050"
"0007539","Borkha ","Borkha","Borkha",\N,\N,"Piece","1200","2000"
"0007540","Borkha","Borkha","Borkha",\N,\N,"Piece","3500","4900"
"0008444","Borkha Khimar","Borkha","Borkha",\N,\N,"Piece","1300","1950"
"0008445","VIP borkha khimar","Borkha","Borkha",\N,\N,"Piece","1600","2240"
"0007676","Suite Piece","Suite Piece","Suite Piece",\N,\N,"Piece","2350","4000"
"0007677","Suite Piece","Suite Piece","Suite Piece",\N,\N,"Piece","3850","6400"
"0007678","Suite Piece","Suite Piece","Suite Piece",\N,\N,"Piece","2650","3700"
"0007679","Suite Piece","Suite Piece","Suite Piece",\N,\N,"Piece","3300","5610"
"0007680","Suite Piece","Suite Piece","Suite Piece",\N,\N,"Piece","3250","5500"
"0007681","Suite Piece","Suite Piece","Suite Piece",\N,\N,"Piece","2900","5000"
"0008581","suite pice","Suite Piece","Suite Piece",\N,\N,\N,"3800","11400"
"6955549368309","Kemei  Hair Dryer 6830","Machine","Machine",\N,\N,"Piece","430","690"
"6955549332294","Kemei 3229","Machine","Machine",\N,\N,"Piece","460","740"
"6955549303287","Kemei 328","Machine","Machine",\N,\N,"Piece","460","740"
"6955549303294","Kemei 329","Machine","Machine",\N,\N,"Piece","460","740"
"6955549350151","kemei 5015","Machine","Machine",\N,\N,"Piece","650","1105"
"6955549306059","kemei 605","Machine","Machine",\N,\N,"Piece","1100","1540"
"6985214721993","scarlett hair dryer","Machine","Machine",\N,\N,"Piece","400","660"
"6956184325139","V&G Hair Deyer ","Machine","Machine",\N,\N,"Piece","950","1520"
"6955549365582","Kemei 6558","Machine","Machine",\N,\N,"Piece","600","1080"
"6955549390201","kemei 0721","Machine","Machine",\N,\N,"Piece","570","880.03"
"6955549305236","kemei 3909","Machine","Machine",\N,\N,"Piece","1250","1750"
"0007557","V&G Hair Straightener","Machine","Machine",\N,\N,"Piece","750","1305"
"6955549358058","Kemei  Hair Dryer 5805","Machine","Machine",\N,\N,"Piece","750","1200"
"6955549358089","Kemei  Hair Dryer 5808","Machine","Machine",\N,\N,"Piece","950","1520"
"8901157001136","Good Knight Power Activ+","Machine","Machine",\N,\N,"Piece","115","149"
"0006806","shirt Piece","Piece","Piece",\N,\N,"Piece","200","500"
"0006807","shirt Piece","Piece","Piece",\N,\N,"Piece","325","975"
"0006808","shirt Piece","Piece","Piece",\N,\N,"Piece","325","800"
"0007362","shirt Piece","Piece","Piece",\N,\N,"Piece","600","1200"
"0007363","shirt Piece","Piece","Piece",\N,\N,"Piece","700","1260"
"0007364","shirt Piece","Piece","Piece",\N,\N,"Piece","540","1080"
"0007685","Pant Piece","Piece","Piece",\N,\N,"Piece","400","600"
"0007765","Suite Piece","Piece","Piece",\N,\N,"Piece","3400","6800"
"0007902","Suite Piece","Piece","Piece",\N,\N,"Piece","4500","15750"
"0007903","Suite Piece","Piece","Piece",\N,\N,"Piece","3250","12000"
"0007904","Suite Piece","Piece","Piece",\N,\N,"Piece","2480","8000"
"0007905","Suite Piece","Piece","Piece",\N,\N,"Piece","2350","6580"
"0007906","shirt Piece","Piece","Piece",\N,\N,"Piece","450","675"
"0007943","One Piece","Piece","Piece",\N,\N,"Piece","200","250"
"0007698","Skin Socks","Moja","Moja",\N,\N,"Piece","30","50"
"0008569","ladies long sweater ","sweater","Sweater",\N,\N,\N,"950","1615"
"0008576","kids sweater ","sweater","Sweater",\N,\N,\N,"400","760"
"0008577","kids sweater","sweater","Sweater",\N,\N,\N,"600","1080"
"0008578","ladies long sweater","sweater","Sweater",\N,\N,\N,"1550","2150.01"
"0008579","ladies long sweater","sweater","Sweater",\N,\N,\N,"1350","1890"
"6291100213184","Lulu Khejur 500g","Khejur","Khejur",\N,\N,"Piece","110","150"
"6291100213504","Lulu khekur 1K","Khejur","Khejur",\N,\N,"Piece","200","278.27"
"6131220000021","Barari 250g","Khejur","Khejur",\N,\N,"Piece","69","100"
"6417489020711","ZABEEL Khejur 500g","Khejur","Khejur",\N,\N,"Piece","180","250"
"6194042400301","Royal Dates","Khejur","Khejur",\N,\N,"Piece","180","250"
"6131220050019","Deglet Noor 500g","Khejur","Khejur",\N,\N,"Piece","137","190"
"0006828","khejur 5kg","Khejur","Khejur",\N,\N,"Piece","3500","4200"
"8901030713941","LAKME LIP LOVE","lipbam","lipbam",\N,\N,\N,"185","300"
"8901030713958","LAKME LIP LOVE","lipbam","lipbam",\N,\N,\N,"185","300"
"8901526000579","Baby Lips care","lipbam","lipbam",\N,\N,"Piece","200","300"
"8901526000586","Baby Lips care","lipbam","lipbam",\N,\N,"Piece","200","300"
"038000183713","Pringles","Chips","chips",\N,\N,"Piece","190","250"
"038000138430","Pringles","Chips","chips",\N,\N,\N,"190","250"
"8886467114786","Pringles","Chips","chips",\N,\N,"Piece","163","225"
"7891000312704","Nescafe coffee","Coffee","Coffee",\N,\N,"Piece","150","215"
"7891000085349","Nescafe coffee 100g","Coffee","Coffee",\N,\N,"Piece","240","330"
"0006625","khudbaya julfikar","Kitab","Kitab",\N,\N,"Piece","100","130"
"0006776","Pothrabali","Kitab","Kitab",\N,\N,"Piece","60","85"
"0006777","Islahi Nesab","Kitab","Kitab",\N,\N,"Piece","324","470"
"0006778","Jodi Jibon Gortay Chaw","Kitab","Kitab",\N,\N,"Piece","145","190"
"0006779","Ahakamun nisha","Kitab","Kitab",\N,\N,"Piece","190","250"
"0006780","Fickhul Nisha","Kitab","Kitab",\N,\N,"Piece","190","250"
"0006781","Aahkamay jindegi","Kitab","Kitab",\N,\N,"Piece","190","250"
"0006782","Fajayella jindegi","Kitab","Kitab",\N,\N,"Piece","190","250"
"0006787","Hayatus shahaba 4 khondo","Kitab","Kitab",\N,\N,"Piece","98","130"
"0006788","Hayatus shahaba 3 khondo","Kitab","Kitab",\N,\N,"Piece","112","150"
"0006789","Hayatus shahaba 5 khondo","Kitab","Kitab",\N,\N,"Piece","112","150"
"0006790","Hayatus shahaba 2 khondo","Kitab","Kitab",\N,\N,"Piece","91","125"
"0006791","Hayatus shahaba 1 khondo","Kitab","Kitab",\N,\N,"Piece","105","140"
"0006809","hisne hasin","Kitab","Kitab",\N,\N,"Piece","120","160"
"0006810","Quran Shorif 1no top art","Kitab","Kitab",\N,\N,"Piece","220","295"
"0006811","Quran Shorif hafegi boro ofsat","Kitab","Kitab",\N,\N,"Piece","250","325"
"0006905","Quran Shorif 3no ofsat","Kitab","Kitab",\N,\N,"Piece","200","270"
"0006936","Quran sorif Hafeji lemi","Kitab","Kitab",\N,\N,"Piece","85","120"
"0007065","emani mittu","Kitab","Kitab",\N,\N,"Piece","100","100"
"0007070","Quran sorif Mini","Kitab","Kitab",\N,\N,"Piece","450","550"
"0007406","Quran sorif","Kitab","Kitab",\N,\N,"Piece","140","160"
"0007407","Quran sorif","Kitab","Kitab",\N,\N,"Piece","132","150"
"0007408","Yousuf (R:) Boyanat","Kitab","Kitab",\N,\N,"Piece","210","270"
"0007409","6 shifot ","Kitab","Kitab",\N,\N,"Piece","45","60"
"0007410","Kalemar dawat","Kitab","Kitab",\N,\N,"Piece","58","75"
"0007411","Emaner dawat","Kitab","Kitab",\N,\N,"Piece","30","40"
"0007412","Manfujat Mo; Eliaj shab","Kitab","Kitab",\N,\N,"Piece","40","50"
"0007413","Manfujat Mowlana Yousuf Shab","Kitab","Kitab",\N,\N,"Piece","20","30"
"0007414","namaz shikha","Kitab","Kitab",\N,\N,"Piece","88","120"
"0007415","namaz shikha","Kitab","Kitab",\N,\N,"Piece","32","50"
"0007416","Oijapa sorif","Kitab","Kitab",\N,\N,"Piece","62","90"
"0007460","Kaida lemi b","Kitab","Kitab",\N,\N,"Piece","15","25"
"0007461","Ampara Lemi B","Kitab","Kitab",\N,\N,"Piece","15","25"
"0007474","university Canteen","Kitab","Kitab",\N,\N,"Piece","102","135"
"8809041425719","Sase Juice","Juice","juice",\N,\N,"Piece","62","90"
"9556001047175","Nescafe Drink","Juice","juice",\N,\N,"Piece","85","100"
"6281034016210","Rani Drink","Juice","juice",\N,\N,"Piece","75","90"
"6281034016272","Rani Drink","Juice","juice",\N,\N,"Piece","75","90"
"6281034900441","Rani Drink","Juice","juice",\N,\N,"Piece","75","90"
"8855044004796","Basil Drink","Juice","juice",\N,\N,"Piece","85","125"
"8855044006820","Basil Drink","Juice","juice",\N,\N,"Piece","85","110"
"8855044004765","Basil Drink","Juice","juice",\N,\N,"Piece","85","125"
"8855044004789","Basil Drink","Juice","juice",\N,\N,"Piece","85","125"
"8854761254415","Chabaa Drink","Juice","juice",\N,\N,"Piece","66","90"
"8854761264018","Chabaa Drink","Juice","juice",\N,\N,"Piece","66","90"
"8854761004010","Chabaa Drink","Juice","juice",\N,\N,"Piece","66","90"
"8809041425733","Sac Drink","Juice","juice",\N,\N,"Piece","60","90"
"9555028700605","Cup Juice","Juice","juice",\N,\N,"Piece","75","100"
"9555028700544","Cap juice","Juice","juice",\N,\N,"Piece","75","100"
"9555028700568","Cap juice","Juice","juice",\N,\N,"Piece","50","100"
"9555028701411","Nata De Coco","Juice","juice",\N,\N,"Piece","75","100"
"9555028701428","Nata De Coco","Juice","juice",\N,\N,\N,"75","100"
"9555028701435","Nata De Coco","Juice","juice",\N,\N,"Piece","75","100"
"8801056012731","Lotte Juice","Juice","juice",\N,\N,"Piece","60","90"
"8801056003715","Lotte Juice","Juice","juice",\N,\N,\N,"60","90"
"8855044006806","Basil Drink","Juice","juice",\N,\N,\N,"85","110"
"8855044004802","Basil Drink","Juice","juice",\N,\N,\N,"85","110"
"8855044006462","Basil Drink","Juice","juice",\N,\N,\N,"85","125"
"8855044004741","Basil Drink","Juice","juice",\N,\N,\N,"85","110"
"8855044006837","Basil Drink","Juice","juice",\N,\N,"Piece","85","110"
"8855044037961","Basil Drink","Juice","juice",\N,\N,"Piece","85","110"
"6281034900854","Rani Drink","Juice","juice",\N,\N,"Piece","75","90"
"8855044004727","Basil Drink","Juice","juice",\N,\N,"Piece","85","125"
"8857099003304","kokozo Juice","Juice","juice",\N,\N,"Piece","90","130"
"8857099003274","kokozo Juice","Juice","juice",\N,\N,"Piece","90","130"
"8857099004288","kokozo Juice","Juice","juice",\N,\N,"Piece","90","130"
"8857099003243","kokozo Juice","Juice","juice",\N,\N,"Piece","90","130"
"8857099004974","kokozo Juice","Juice","juice",\N,\N,"Piece","90","130"
"8857099003755","kokozo Juice","Juice","juice",\N,\N,"Piece","90","130"
"0006629","Max 4303 24\"","MAX","MAX",\N,\N,"Piece","3600","4300"
"0007071","Max 4305 24''","MAX","MAX",\N,\N,"Piece","3600","4300"
"0007072","Max 4304 24''","MAX","MAX",\N,\N,"Piece","3700","4300"
"0007929","MAX School Bag M4617 ","MAX","MAX",\N,\N,"Piece","650","800"
"0007930","MAX Shoulder Bag M4715","MAX","MAX",\N,\N,"Piece","600","700"
"0008259","max troly","MAX","MAX",\N,\N,\N,"3600","4300"
"0008260","max 107  22''","MAX","MAX",\N,\N,\N,"3300","3900.01"
"0008261","max 139 '24'","MAX","MAX",\N,\N,\N,"3500","4000"
"0008262","max 88 '20'","MAX","MAX",\N,\N,\N,"3200","3800"
"0008263","max 88 24'","MAX","MAX",\N,\N,\N,"3800","4500"
"0008264","max 90 20'","MAX","MAX",\N,\N,\N,"3200","3800"
"0008265","max 90 24'","MAX","MAX",\N,\N,\N,"3800","4500"
"0008556","max troly","MAX","MAX",\N,\N,\N,"3900","4500.02"
"0008557","max4303","MAX","MAX",\N,\N,\N,"3600","4200.13"
"0008558","max.m.3004","MAX","MAX",\N,\N,\N,"1550","1900.3"
"0008559","max.m.3004","MAX","MAX",\N,\N,\N,"1650","2000.13"
"0008560","max4303","MAX","MAX",\N,\N,\N,"1800","2350.09"
"0008561","max.m.3004","MAX","MAX",\N,\N,\N,"1950","2400.06"
"0008562","max.114.26","MAX","MAX",\N,\N,\N,"4800","5700"
"8855282100915","Nut Candy","Badam","Badam",\N,\N,"Piece","180","270"
"9555047104385","Mixed Nuts 400g","Badam","Badam",\N,\N,"Piece","530","630"
"0006783","Bad Sheet Pori 1 3P ","Bad Sheet","Bad Sheet",\N,\N,"Piece","750","1050"
"0006784","J-1 Bad Sheet 4P","Bad Sheet","Bad Sheet",\N,\N,"Piece","735","1035"
"0006785","S/C/X Bad Sheet 3P","Bad Sheet","Bad Sheet",\N,\N,"Piece","1200","1680"
"0006786","Reactive Teill Panel Bad Sheet 4p","Bad Sheet","Bad Sheet",\N,\N,"Piece","1200","1700"
"0007639","bad sheet","Bad Sheet","Bad Sheet",\N,\N,\N,"600","720"
"0007879","Bad sheet Rana Tex:","Bad Sheet","Bad Sheet",\N,\N,"Piece","750","1050"
"0008253","Bulbul Tex: Bas Sheet","Bad Sheet","Bad Sheet",\N,\N,"Piece","760","1000"
"0008563","baby.set","Bad Sheet","Bad Sheet",\N,\N,\N,"540","750.6"
"8691190070540","GR Luminous Primer","GR","GR",\N,\N,"Piece","972","1350"
"8691190070687","gr essential mascara","GR","GR",\N,\N,\N,"468","650.01"
"8691190120788","gr miracle","GR","GR",\N,\N,\N,"260","360"
"0006627","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","33","45"
"0006792","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","16","20"
"0007519","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","7.5","10"
"0007741","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","4","10"
"0008038","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","55","95"
"0008039","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","40","70"
"0008040","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","4","7"
"0008041","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","20","45"
"0008042","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","10","20"
"0008043","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","15","30"
"0008044","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","8","15"
"0008045","hijab pin","Hijab Pin","hijab Pin",\N,\N,"Piece","7.5","10"
"6948832901673","China Comb","Hair Comb","Comb",\N,\N,\N,"15","45"
"6948832901116","China Comb","Hair Comb","Comb",\N,\N,"Piece","15","45"
"6948832901628","China Comb","Hair Comb","Comb",\N,\N,"Piece","15","45"
"0006863","Hair Comb","Hair Comb","Comb",\N,\N,"Piece","23","45"
"6921254901223","Hair Comb","Hair Comb","Comb",\N,\N,\N,"23","45"
"2608234567894","Pretty Comb Set","Hair Comb","Comb",\N,\N,\N,"380","570"
"6942772756195","China Comb","Hair Comb","Comb",\N,\N,"Piece","18","35"
"6947727073204","China Comb","Hair Comb","Comb",\N,\N,\N,"18","35"
"6954236856235","Fashion Combo","Hair Comb","Comb",\N,\N,"Piece","15","30"
"0007197","China Comb","Hair Comb","Comb",\N,\N,"Piece","15","30"
"0007198","ZEE Comb","Hair Comb","Comb",\N,\N,"Piece","15","30"
"6951694900753","Comb","Hair Comb","Comb",\N,\N,"Piece","13","30"
"6936207800126","Hair Comb","Hair Comb","Comb",\N,\N,"Piece","13","30"
"6908696629052","comb 5in1","Hair Comb","Comb",\N,\N,"Piece","270","420"
"6921836390421","Beyu comb","Hair Comb","Comb",\N,\N,"Piece","20","50"
"0007571","Comb ","Hair Comb","Comb",\N,\N,"Piece","10","20"
"6948832900225","Hair Comb","Hair Comb","Comb",\N,\N,"Piece","40","60"
"0006934","Bra","Bera","bera",\N,\N,"Piece","195","400"
"0006935","Bra","Bera","bera",\N,\N,"Piece","225","450"
"0007128","Bra ","Bera","bera",\N,\N,"Piece","107","430"
"0007129","Bra","Bera","bera",\N,\N,\N,"145","500"
"0007130","Bra","Bera","bera",\N,\N,\N,"205","525"
"0007131","Bra","Bera","bera",\N,\N,"Piece","360","800"
"0007132","Bra","Bera","bera",\N,\N,"Piece","130","390"
"0007494","bra set","Bera","bera",\N,\N,"Piece","106","220.01"
"0007495","bra","Bera","bera",\N,\N,\N,"190","380"
"0007496","bra","Bera","bera",\N,\N,"Piece","195","390"
